,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/10-macarthur-ridge-way-bella-vista-nsw-2153-9243901,"10 Macarthur Ridge Way, Bella Vista",4,3,4,390m2,533m2,$1.80M,$2.00M,$650/w,$750/w,House 2010 390m2 533m2 Residence Residential - A 11/270594 ,12 Oct 2020 Sold $1.70M,30 Apr 2012 Sold $999k,13 Sep 2010 Sold $966k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/38a-ridgehaven-pl-bella-vista-nsw-2153-12770177,"38a Ridgehaven Pl, Bella Vista",5,3,2,,609m2,$1.30M,$1.40M,$750/w,$850/w,House 2000 609m2 Residential - A 40/DP1003897 ,09 Oct 2020 Sold ,14 Jan 2000 Sold $509k,14 Jan 2000 Sold $509k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/12-saxonvale-rd-bella-vista-nsw-2153-12366378,"12 Saxonvale Rd, Bella Vista",5,3,2,,732m2,$1.30M,$1.40M,$650/w,$750/w,House 732m2 Residential - A 130/DP839013 ,08 Oct 2020 Sold ,26 Aug 2020 Listed for Sale SOLD BY SAM SHAMAL 0452 400 059,24 Dec 1996 Sold $168k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/5-woodward-tce-bella-vista-nsw-2153-2245935,"5 Woodward Tce, Bella Vista",4,2,2,,761m2,$1.30M,$1.40M,$850/w,$950/w,House 1993 761m2 Residential - A 223/830532 ,03 Oct 2020 Sold $1.53M,07 Sep 2020 Listed for Sale SOLD | Soha & Sherry Soheili,16 Mar 2006 Sold $665k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/10-rowanbrae-cres-bella-vista-nsw-2153-4423851,"10 Rowanbrae Cres, Bella Vista",5,3,3,,743m2,$2.00M,$2.20M,$1100/w,$1250/w,House 2003 743m2 Vacant Land Residential - A 109/1032022 ,03 Oct 2020 Sold $2.20M,09 Sep 2020 Listed for Sale SOLD BY DANIEL LLAMAS 0421 908 736,11 Mar 2003 Sold $800k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/5-ibis-pl-bella-vista-nsw-2153-4444947,"5 Ibis Pl, Bella Vista",4,2,2,,273m2,$1.20M,$1.30M,$650/w,$750/w,House 1998 273m2 Residence Residential - A 68/270066 ,02 Oct 2020 Sold $1.22M,16 Sep 2020 Listed for Sale SOLD | Soha & Sherry Soheili,20 Dec 2002 Sold $465k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/25-bimbadgen-pl-bella-vista-nsw-2153-5015007,"25 Bimbadgen Pl, Bella Vista",5,3,3,474m2,659m2,$2.60M,$2.80M,$1100/w,$1250/w,House 2014 474m2 659m2 Vacant Land Residential - A 1402/1063710 ,30 Sep 2020 Sold $2.83M,29 Nov 2019 Listed for Sale UNDER CONTRACT-Peter Iann 0488 00 2222,29 Nov 2019 Listed for Sale UNDER CONTRACT-Peter Iann 0488 00 2222
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/50-brighton-dr-bella-vista-nsw-2153-3655187,"50 Brighton Dr, Bella Vista",-,-,-,,700m2,$2.00M,$2.20M,$1100/w,$1250/w,House 700m2 Residential - A 915/1071531 ,29 Sep 2020 Sold $2.19M,10 Oct 2008 Sold $553k,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/9-stonybrook-tce-bella-vista-nsw-2153-14864942,"9 Stonybrook Tce, Bella Vista",5,3,3,,,$2.40M,$2.60M,$850/w,$950/w,House Residential - A 2005/DP1130088 ,25 Sep 2020 Sold $2.70M,11 Sep 2020 Listed for Sale UNDER CONTRACT-Peter Iann 0488 00 2222,11 Sep 2020 Listed for Sale UNDER CONTRACT-Peter Iann 0488 00 2222
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/10-highrange-tce-bella-vista-nsw-2153-2065494,"10 Highrange Tce, Bella Vista",4,3,3,,542m2,$1.60M,$1.80M,$750/w,$850/w,House 2008 542m2 Residence Residential - A 1227/1047724 ,18 Sep 2020 Sold ,26 Nov 2008 Sold $850k,01 Mar 2004 Sold $490k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/9-ashburn-cl-bella-vista-nsw-2153-4312241,"9 Ashburn Cl, Bella Vista",5,3,3,,700m2,$2.20M,$2.40M,$850/w,$950/w,House 2005 700m2 Vacant Land Residential - A 518/DP1056278 ,11 Sep 2020 Sold $2.45M,31 Jul 2020 Listed for Sale SOLD! by Peter Iann 0488 00 2222,19 Dec 2003 Sold $629k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/33-francesco-cres-bella-vista-nsw-2153-15989463,"33 Francesco Cres, Bella Vista",4,2,2,,712m2,$1.40M,$1.50M,$650/w,$750/w,House 1988 712m2 Residential - A 9/DP845093 ,08 Sep 2020 Sold $1.55M,15 Jun 2020 Listed for Sale SOLD | Soha & Sherry Soheili,21 Nov 2000 Sold $466k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/9-skylark-cct-bella-vista-nsw-2153-13277632,"9 Skylark Cct, Bella Vista",3,2,2,176m2,318m2,$1.20M,$1.30M,$575/w,$650/w,House 1998 176m2 318m2 Residential - A 86/270066 ,07 Sep 2020 Sold ,08 Aug 2013 Sold $695k,08 Aug 2013 Sold $695k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/36b-bingara-cres-bella-vista-nsw-2153-14986140,"36b Bingara Cres, Bella Vista",5,3,2,208m2,966m2,$1.30M,$1.40M,$750/w,$850/w,House 2008 208m2 966m2 Residential - A 23/DP1111409 ,06 Sep 2020 Sold ,26 Aug 2020 Listed for Sale SOLD,25 Jan 2019 Listed for Sale Contact Agent
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/4-millhouse-pl-bella-vista-nsw-2153-2143885,"4 Millhouse Pl, Bella Vista",4,2,3,,635m2,$1.80M,$2.00M,$650/w,$750/w,House 2005 635m2 Vacant Land Residential - A 1002/1043484 ,04 Sep 2020 Sold $2.18M,08 Nov 2013 Sold $1.30M,02 May 2005 Sold $950k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/130-bella-vista-dr-bella-vista-nsw-2153-12657931,"130 Bella Vista Dr, Bella Vista",4,2,2,,705m2,$1.50M,$1.60M,$650/w,$750/w,House 705m2 Residential - A 517/844927 ,01 Sep 2020 Sold $1.55M,20 Apr 2020 Listed for Sale SOLD by Soha & Sherry,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/30-edgewater-dr-bella-vista-nsw-2153-4351822,"30 Edgewater Dr, Bella Vista",5,3,3,325m2,737m2,$2.00M,$2.20M,$1100/w,$1250/w,House 2004 325m2 737m2 Residence Residential - A 601/1038607 ,01 Sep 2020 Sold $2.13M,14 Aug 2020 Listed for Sale Sold By Peter Iann 0488 00 2222,16 May 2011 Sold $1.05M
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/87-brighton-dr-bella-vista-nsw-2153-2343338,"87 Brighton Dr, Bella Vista",3,2,2,452m2,289m2,$1.20M,$1.30M,$750/w,$850/w,House 2008 452m2 289m2 Residential - A 16/270490 ,29 Aug 2020 Sold $1.27M,23 Mar 2015 Sold $945k,12 Sep 2007 Sold $625k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/16-coorumbene-ct-bella-vista-nsw-2153-13067041,"16 Coorumbene Ct, Bella Vista",4,2,2,215m2,767m2,$1.50M,$1.60M,$650/w,$750/w,House 1997 215m2 767m2 Residential - A 8/DP837624 ,22 Aug 2020 Sold $1.59M,29 Jul 2020 Listed for Sale SOLD BY RAY WHITE BAULKHAM HILLS,26 Apr 1994 Sold $161k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/3-barina-downs-rd-bella-vista-nsw-2153-14092493,"3 Barina Downs Rd, Bella Vista",4,2,2,,890m2,$1.40M,$1.50M,$575/w,$650/w,House 2000 890m2 Residential - A 1/DP819131 ,15 Aug 2020 Sold $1.53M,24 Jul 2020 Listed for Sale SOLD BY SAM SHAMAL!! 0452 400 059,04 May 2000 Sold $510k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/17-pipersbrook-cres-bella-vista-nsw-2153-2385456,"17 Pipersbrook Cres, Bella Vista",4,3,3,396m2,700m2,$2.00M,$2.20M,$750/w,$850/w,House 2004 396m2 700m2 Residence Residential - A 1616/1044497 ,12 Aug 2020 Sold ,27 Apr 2016 Rented $1.50k,22 Apr 2016 Listed for Rent $1500 Per Week
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/55-bella-vista-dr-bella-vista-nsw-2153-13435042,"55 Bella Vista Dr, Bella Vista",4,2,2,,753m2,$1.40M,$1.50M,$650/w,$750/w,House 1992 753m2 Residential - A 229/DP830532 ,10 Aug 2020 Sold $1.60M,,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/20-stone-pine-way-bella-vista-nsw-2153-13083832,"20 Stone Pine Way, Bella Vista",5,3,3,,806m2,$1.60M,$1.80M,$750/w,$850/w,House 1995 806m2 Residential - A 646/DP849483 ,05 Aug 2020 Sold $1.70M,19 Jun 1995 Sold $199k,19 Jun 1995 Sold $199k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/38-francesco-cres-bella-vista-nsw-2153-12718173,"38 Francesco Cres, Bella Vista",4,2,2,,775m2,$1.30M,$1.40M,$650/w,$750/w,House 1988 775m2 Residential - A 1/DP845093 ,30 Jul 2020 Sold $1.45M,03 Mar 2015 Listed for Sale OVER 1.3 Million,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/3-chamonix-pl-bella-vista-nsw-2153-17490412,"3 Chamonix Pl, Bella Vista",5,5,2,475m2,850m2,$1.81M,$2.72M,$500/w,$575/w,House 475m2 850m2 Residential - A 2718/1175398 ,22 Jul 2020 Sold $1,16 Sep 2015 Sold $1.30M,29 Nov 2012 Sold $620k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/59-skylark-cct-bella-vista-nsw-2153-13636879,"59 Skylark Cct, Bella Vista",4,3,2,,316m2,$1.20M,$1.30M,$650/w,$750/w,House 1998 316m2 Residential - A 102/DP270066 ,29 Aug 2020 Listed for Rent Deposit taken in less than 1 week!,18 Jul 2020 Sold $1.20M,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/41-brighton-dr-bella-vista-nsw-2153-17841772,"41 Brighton Dr, Bella Vista",5,3,3,,704m2,$1.31M,$1.77M,,,House 2003 704m2 Residential - A ,16 Jul 2020 Sold $1.45M,,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/16-patrine-pl-bella-vista-nsw-2153-2565852,"16 Patrine Pl, Bella Vista",4,2,2,,723m2,$1.40M,$1.50M,$850/w,$950/w,House 1997 723m2 Residential - A 112/853149 ,16 Jul 2020 Sold ,07 Mar 2008 Sold $702k,17 Nov 1997 Sold $147k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/2-macarthur-ridge-way-bella-vista-nsw-2153-3297656,"2 Macarthur Ridge Way, Bella Vista",4,2,2,,550m2,$1.20M,$1.30M,$575/w,$650/w,House 2008 550m2 Residence Residential - A 2/270594 ,10 Jul 2020 Sold ,19 Nov 2012 Sold $1.10M,25 Aug 2008 Sold $920k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/9-gore-cres-bella-vista-nsw-2153-13265274,"9 Gore Cres, Bella Vista",5,2,2,,792m2,$1.50M,$1.60M,$650/w,$750/w,House 1996 792m2 Residential - A 635/DP849483 ,28 Jun 2020 Sold $1.58M,17 Mar 2020 Listed for Sale SOLD | Soha & Sherry Soheili,20 May 1996 Sold $55k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/85-bingara-cres-bella-vista-nsw-2153-2369888,"85 Bingara Cres, Bella Vista",4,2,2,294m2,752m2,$1.50M,$1.60M,$650/w,$750/w,House 2007 294m2 752m2 Residential - A 402/1091695 ,24 Jun 2020 Sold ,11 Nov 2014 Sold $1.20M,04 Dec 2006 Sold $385k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/47-brighton-dr-bella-vista-nsw-2153-14415410,"47 Brighton Dr, Bella Vista",5,3,3,,707m2,$3.00M,$3.25M,$500/w,$575/w,House 2003 707m2 Residential - A 2223/DP1157558 ,22 Jun 2020 Sold $3.25M,,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/43-linden-way-bella-vista-nsw-2153-4324006,"43 Linden Way, Bella Vista",4,2,2,203m2,317m2,$1.30M,$1.40M,$750/w,$850/w,House 2000 203m2 317m2 Residence Residential - A 45/270240 ,21 Jun 2020 Sold $1.35M,10 Feb 2015 Sold $1.20M,"22 Nov 2014 Listed for Sale Sold for $1,200,000"
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/6-ibis-pl-bella-vista-nsw-2153-13260205,"6 Ibis Pl, Bella Vista",4,2,2,,283m2,$1.20M,$1.30M,$650/w,$750/w,House 1997 283m2 Residential - A 32/DP270066 ,20 Jun 2020 Sold $1.20M,05 Jun 2020 Listed for Sale Sold by Greg Mainstone,04 Apr 2000 Sold $388k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/7-coach-house-pl-bella-vista-nsw-2153-4593052,"7 Coach House Pl, Bella Vista",4,3,3,396m2,707m2,$1.60M,$1.80M,$750/w,$850/w,House 2003 396m2 707m2 Vacant Land Residential - A 313/1034602 ,18 Jun 2020 Sold ,13 Dec 2001 Sold $315k,12 Oct 2001 Sold $315k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/6-warbroon-ct-bella-vista-nsw-2153-12901256,"6 Warbroon Ct, Bella Vista",5,3,3,,928m2,$1.50M,$1.60M,$650/w,$750/w,House 1994 928m2 Residential - A 44/DP837624 ,17 Jun 2020 Sold $1.60M,05 Apr 1994 Sold $161k,05 Apr 1994 Sold $161k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/89-edgewater-dr-bella-vista-nsw-2153-2270333,"89 Edgewater Dr, Bella Vista",5,3,3,310m2,749m2,$2.20M,$2.40M,$1100/w,$1250/w,House 2013 310m2 749m2 Vacant Land Residential - A 1129/1046919 ,15 Jun 2020 Sold $2.35M,04 Jun 2020 Listed for Sale Luxurious Lifestyle,"12 Aug 2019 Listed for Sale $2,400,000 - $2,500,000"
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/16-melanie-pl-bella-vista-nsw-2153-13922823,"16 Melanie Pl, Bella Vista",5,2,2,,700m2,$1.40M,$1.50M,$1250/w,$1400/w,House 1997 700m2 Residential - A 509/DP848449 ,13 Jun 2020 Sold $1.47M,23 Mar 2020 Listed for Sale SOLD | Soha & Sherry Soheili,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/7-magney-pl-bella-vista-nsw-2153-2224177,"7 Magney Pl, Bella Vista",5,3,3,,732m2,$1.60M,$1.80M,$750/w,$850/w,House 1996 732m2 Residential - A 736/860359 ,09 Jun 2020 Sold $1.70M,07 Apr 2020 Listed for Sale Sold by Soha & Sherry Soheili 0409 841 010,25 Nov 2005 Sold $878k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/75-bella-vista-dr-bella-vista-nsw-2153-12981915,"75 Bella Vista Dr, Bella Vista",4,3,3,310m2,725m2,$1.60M,$1.80M,$750/w,$850/w,House 1996 310m2 725m2 Residential - A 834/DP865357 ,05 Jun 2020 Sold $1.77M,09 Mar 2020 Listed for Sale SOLD | Soha & Sherry Soheili,02 Jul 2017 Sold 
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/2-domain-ct-bella-vista-nsw-2153-4978115,"2 Domain Ct, Bella Vista",4,3,2,,756m2,$1.50M,$1.60M,,,House 1994 756m2 Residential - A ,01 Jun 2020 Sold $1.61M,03 Feb 2020 Listed for Sale SOLD | Soha & Sherry Soheili,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/2-thornbury-ct-bella-vista-nsw-2153-13622913,"2 Thornbury Ct, Bella Vista",4,2,2,,,$1.17M,$1.43M,,,House 1994 Residential - A ,22 May 2020 Sold $1.29M,,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/62-linden-way-bella-vista-nsw-2153-2093299,"62 Linden Way, Bella Vista",4,2,2,,371m2,$1.30M,$1.40M,$750/w,$850/w,House 2003 371m2 Residence Residential - A 57/270240 ,22 May 2020 Sold $1.36M,20 Nov 2004 Sold $660k,10 Oct 2003 Sold $610k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/36-providence-dr-bella-vista-nsw-2153-13180840,"36 Providence Dr, Bella Vista",5,3,2,323m2,763m2,$1.50M,$1.60M,$750/w,$850/w,House 1998 323m2 763m2 Residential - A 741/860359 ,21 May 2020 Sold $1.58M,17 Jan 2020 Listed for Sale SOLD,01 Jun 2017 Rented $880
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/2-springfield-cres-bella-vista-nsw-2153-13038350,"2 Springfield Cres, Bella Vista",4,3,2,212m2,800m2,$1.20M,$1.30M,$750/w,$850/w,House 1990 212m2 800m2 Residential - A 38/816078 ,20 May 2020 Sold ,25 Aug 2017 Sold $500k,06 Feb 2015 Sold $1.13M
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/1-stanhope-row-bella-vista-nsw-2153-4866408,"1 Stanhope Row, Bella Vista",4,3,2,,753m2,$1.40M,$1.50M,$850/w,$950/w,House 1990 753m2 Residence Residential - A 217/830532 ,29 May 2020 Listed for Sale Contact Agent,19 May 2020 Sold ,18 Aug 2016 Rented $945
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/17-glenview-cl-bella-vista-nsw-2153-2256813,"17 Glenview Cl, Bella Vista",4,4,3,558m2,703m2,$2.60M,$2.80M,$1250/w,$1400/w,House 2007 558m2 703m2 Vacant Land Residential - A 359/1042688 ,18 May 2020 Sold $2.72M,25 Aug 2014 Sold $1.83M,10 Apr 2006 Sold $525k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/2-ibis-pl-bella-vista-nsw-2153-9105304,"2 Ibis Pl, Bella Vista",4,2,2,,325m2,$1.10M,$1.20M,$650/w,$750/w,House 1996 325m2 Residential - A 15/DP270066 ,13 May 2020 Sold $1.03M,22 Nov 2018 Listed for Rent $680 PER WEEK,17 Oct 2018 Listed for Sale Please Contact Agent
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/3-ibis-pl-bella-vista-nsw-2153-12713992,"3 Ibis Pl, Bella Vista",4,2,2,166m2,285m2,$1.20M,$1.30M,$650/w,$750/w,House 1998 166m2 285m2 Residential - A 51/270066 ,18 Jun 2020 Listed for Rent LEASED MORE WANTED,12 May 2020 Sold $1.19M,21 Jul 2015 Sold $1.04M
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/3-skylark-cct-bella-vista-nsw-2153-18918058,"3 Skylark Cct, Bella Vista",3,2,2,,308m2,$1.20M,$1.30M,$650/w,$750/w,House 1999 308m2 Residential - A 83/270066 ,12 May 2020 Sold $1.26M,06 Jun 2013 Sold $710k,04 Jun 2003 Sold $510k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/12-craigend-pl-bella-vista-nsw-2153-8183400,"12 Craigend Pl, Bella Vista",5,3,3,,604m2,$2.00M,$2.20M,$750/w,$850/w,House 2007 604m2 Residential - A 1812/1104376 ,12 May 2020 Sold $2.00M,21 Nov 2019 Listed for Sale SOLD BY JOHN HESSE,10 Apr 2015 Sold $1.63M
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/3-eastbourne-way-bella-vista-nsw-2153-12709063,"3 Eastbourne Way, Bella Vista",4,2,2,225m2,359m2,$1.20M,$1.30M,$650/w,$750/w,House 1997 225m2 359m2 Residential - A 2/DP1000610 ,08 May 2020 Sold $1.26M,02 Apr 2020 Listed for Sale Sold by Soha & Sherry Soheili 0409 841 010,28 May 1999 Sold $370k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/40-linden-way-bella-vista-nsw-2153-12469379,"40 Linden Way, Bella Vista",4,2,2,,312m2,$1.30M,$1.40M,$750/w,$850/w,House 2001 312m2 Residential - A 34/DP270240 ,07 May 2020 Sold $1.30M,,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/60-prestige-ave-bella-vista-nsw-2153-4537403,"60 Prestige Ave, Bella Vista",5,3,2,,788m2,$1.50M,$1.60M,$750/w,$850/w,House 2003 788m2 Vacant Land Residential - A 26/DP1036073 ,05 May 2020 Sold ,25 Jan 2019 Listed for Rent DEPOSIT TAKEN,14 Jan 2019 Listed for Rent $850
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/10-flagstone-gr-bella-vista-nsw-2153-4561346,"10 Flagstone Gr, Bella Vista",-,-,-,,714m2,$1.30M,$1.40M,$575/w,$650/w,House 714m2 Vacant Land Residential - A 418/1035167 ,02 May 2020 Sold ,05 Mar 2002 Sold $342k,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/17-myrtle-gr-bella-vista-nsw-2153-17763435,"17 Myrtle Gr, Bella Vista",4,2,2,,720m2,$1.20M,$1.30M,$650/w,$750/w,House 720m2 Residential - A 111/844005 ,24 Apr 2020 Sold $1.32M,"25 Mar 2020 Listed for Sale Guide $1,300,000",06 May 1998 Sold $170k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/3-macarthur-ridge-way-bella-vista-nsw-2153-4978123,"3 Macarthur Ridge Way, Bella Vista",4,2,3,,599m2,$1.50M,$1.60M,$950/w,$1100/w,House 2010 599m2 Residence Residential - A 7/270594 ,16 Apr 2020 Sold $1.60M,03 May 2013 Sold $1.03M,02 Nov 2009 Sold $900k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/12-rowanbrae-cres-bella-vista-nsw-2153-19182038,"12 Rowanbrae Cres, Bella Vista",5,3,3,355m2,720m2,$2.00M,$2.20M,$1100/w,$1250/w,House 2002 355m2 720m2 Residential - A 108/1032022 ,15 Apr 2020 Sold $2.10M,06 Dec 2017 Listed for Sale Expressions of Interest,25 Nov 2013 Sold $1.25M
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/3-observatory-rise-bella-vista-nsw-2153-13913193,"3 Observatory Rise, Bella Vista",-,-,-,,708m2,$1.60M,$1.80M,$650/w,$750/w,House 708m2 Residential - A 20/DP1046638 ,13 Apr 2020 Sold $1.75M,,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/41-bingara-cres-bella-vista-nsw-2153-13117095,"41 Bingara Cres, Bella Vista",4,3,2,,718m2,$1.20M,$1.30M,$650/w,$750/w,House 1977 718m2 Residential - A 206/DP830931 ,11 Apr 2020 Sold $1.29M,,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/11-coorumbene-ct-bella-vista-nsw-2153-4553129,"11 Coorumbene Ct, Bella Vista",4,2,2,,725m2,$1.30M,$1.40M,$650/w,$750/w,House 1998 725m2 Residence Residential - A 26/837624 ,01 Apr 2020 Sold $1.51M,27 Mar 2020 Listed for Sale SOLD BY RAY WHITE BAULKHAM HILLS,27 Mar 2020 Listed for Sale SOLD BY RAY WHITE BAULKHAM HILLS
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/24-linden-way-bella-vista-nsw-2153-4618654,"24 Linden Way, Bella Vista",4,2,2,130m2,301m2,$1.20M,$1.30M,$750/w,$850/w,House 2001 130m2 301m2 Residence Residential - A 20/270240 ,31 Mar 2020 Sold ,02 Mar 2015 Sold $1.05M,31 Oct 2001 Sold $495k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/40-waterstone-cres-bella-vista-nsw-2153-8170496,"40 Waterstone Cres, Bella Vista",3,3,2,,238m2,$1.30M,$1.40M,$650/w,$750/w,House 2008 238m2 Residential - A 35/270490 ,23 Mar 2020 Sold $1.36M,22 Aug 2008 Sold $625k,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/132-bella-vista-dr-bella-vista-nsw-2153-4741539,"132 Bella Vista Dr, Bella Vista",4,2,3,,716m2,$1.50M,$1.60M,$650/w,$750/w,House 2001 716m2 Residential - A 518/844927 ,17 Mar 2020 Sold $1.58M,03 Feb 2020 Listed for Sale SOLD | Soha & Sherry Soheili 0409 841 010,31 Jan 2001 Sold $540k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/24-francesco-cres-bella-vista-nsw-2153-13417224,"24 Francesco Cres, Bella Vista",4,2,2,227m2,715m2,$1.40M,$1.50M,$650/w,$750/w,House 1995 227m2 715m2 Residential - A 17/834316 ,10 Mar 2020 Sold $1.55M,16 Jul 1997 Sold $305k,
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/13-myrtle-gr-bella-vista-nsw-2153-4262782,"13 Myrtle Gr, Bella Vista",5,2,2,,702m2,$1.30M,$1.40M,$650/w,$750/w,House 2003 702m2 Residence Residential - A 114/844005 ,07 Mar 2020 Sold $1.50M,03 Mar 2020 Listed for Sale By Negotiation,07 Jun 2004 Sold $660k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/49-kimberley-ct-bella-vista-nsw-2153-13652193,"49 Kimberley Ct, Bella Vista",5,3,2,,655m2,$1.10M,$1.20M,$500/w,$575/w,House 1995 655m2 Residential - A 5/DP806305 ,06 Mar 2020 Sold ,29 Jun 2016 Sold $1.14M,29 Aug 1995 Sold $225k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/25-skylark-cct-bella-vista-nsw-2153-4513267,"25 Skylark Cct, Bella Vista",4,2,2,374m2,374m2,$1.20M,$1.30M,$650/w,$750/w,House 2000 374m2 374m2 Residence Residential - A 126/270066 ,06 Mar 2020 Sold $1.36M,10 Dec 2013 Sold $830k,14 Sep 2012 Sold $710k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/7-linden-way-bella-vista-nsw-2153-4310165,"7 Linden Way, Bella Vista",4,2,6,192m2,369m2,$1.30M,$1.40M,$750/w,$850/w,House 2000 192m2 369m2 Residence Residential - A 6/270240 ,05 Mar 2020 Sold $1.38M,03 Feb 2012 Sold $795k,22 Dec 2003 Sold $625k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/20-waterstone-cres-bella-vista-nsw-2153-9205717,"20 Waterstone Cres, Bella Vista",3,2,2,,315m2,$1.30M,$1.40M,$650/w,$750/w,House 2008 315m2 Residence Residential - A 41/270490 ,27 Feb 2020 Sold $1.35M,20 Feb 2020 Listed for Sale Sold,05 Nov 2010 Sold $740k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/10-domain-ct-bella-vista-nsw-2153-2212246,"10 Domain Ct, Bella Vista",4,2,2,170m2,832m2,$1.30M,$1.40M,$650/w,$750/w,House 1997 170m2 832m2 Residence Residential - A 149/839013 ,25 Feb 2020 Sold $1.38M,21 Oct 2016 Listed for Rent $775.00,18 Jan 2010 Sold $680k
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/56-brighton-dr-bella-vista-nsw-2153-2456007,"56 Brighton Dr, Bella Vista",5,3,3,400m2,701m2,$2.40M,$2.60M,$1250/w,$1400/w,House 2010 400m2 701m2 Residence Residential - A 918/1071531 ,04 Feb 2020 Sold $2.30M,22 Nov 2019 Listed for Sale Open home cancelled,22 Nov 2019 Listed for Sale Open home cancelled
0,https://www.onthehouse.com.au/property/nsw/bella-vista-2153/93-brighton-dr-bella-vista-nsw-2153-2403138,"93 Brighton Dr, Bella Vista",3,2,2,,292m2,$1.30M,$1.40M,$750/w,$850/w,House 2008 292m2 Residence Residential - A 13/270490 ,02 Feb 2020 Sold $1.32M,21 Apr 2011 Sold $702k,21 Apr 2011 Sold $702k
