,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/7-tallwood-dr-north-rocks-nsw-2151-2431242,"7 Tallwood Dr, North Rocks",3,1,2,835m2,$1.20M,$1.30M,$500/w,$575/w,House 1980 835m2 Residential - A 29/235648 ,23 Nov 2019 Sold $1.28M,24 Oct 2019 Listed for Sale AUCTION (if not sold prior),15 Mar 2007 Sold $520k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1a-woodbury-st-north-rocks-nsw-2151-13552362,"1a Woodbury St, North Rocks",4,2,2,696m2,$1.20M,$1.30M,$575/w,$650/w,House 1978 696m2 Residential - A 34/DP228542 ,20 Apr 2020 Listed for Rent DEPOSIT TAKEN,23 Jan 2020 Listed for Rent DEPOSIT TAKEN,19 Nov 2019 Sold ,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-andrew-pl-north-rocks-nsw-2151-13443008,"16 Andrew Pl, North Rocks",5,3,2,910m2,$1.80M,$2.00M,$575/w,$650/w,House 1975 237m2 910m2 Residential - A 9/DP251899 ,16 Nov 2019 Sold $1.89M,12 Feb 1988 Sold $202k,12 Feb 1988 Sold $202k,237m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/3-tiernan-ave-north-rocks-nsw-2151-5718802,"3 Tiernan Ave, North Rocks",4,2,2,908m2,$1.30M,$1.40M,$650/w,$750/w,House 2010 908m2 Residence Residential - A 2/258882 ,16 Nov 2019 Sold $1.41M,06 Feb 2010 Sold $690k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/11-leysdown-ave-north-rocks-nsw-2151-4498100,"11 Leysdown Ave, North Rocks",3,2,2,708m2,$1.20M,$1.30M,$650/w,$750/w,House 1960 137m2 708m2 Residence Residential - A 54/227603 ,12 Nov 2019 Sold ,08 Jan 2016 Rented $680,14 Dec 2015 Listed for Rent $680,137m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/12-parkwood-pl-north-rocks-nsw-2151-13389275,"12 Parkwood Pl, North Rocks",3,2,2,740m2,$1.20M,$1.30M,$500/w,$575/w,House 1975 193m2 740m2 Residence Residential - A 70/242803 ,09 Nov 2019 Sold $1.48M,03 Sep 2012 Sold $650k,27 Feb 1992 Sold $220k,193m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/5-glenda-pl-north-rocks-nsw-2151-13478023,"5 Glenda Pl, North Rocks",5,2,2,1152m2,$1.60M,$1.80M,$750/w,$850/w,House 1981 1152m2 Residential - A 8/DP253869 ,09 Nov 2019 Sold $1.64M,02 Oct 2019 Listed for Sale Auction 9th November @ 11.15am (Unless Sold Prior),,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/29-cambridge-ave-north-rocks-nsw-2151-12954010,"29 Cambridge Ave, North Rocks",4,2,2,735m2,$1.30M,$1.40M,$575/w,$650/w,House 1986 735m2 Residential - A 187/237910 ,08 Nov 2019 Sold $1.31M,20 Jun 1986 Sold $122k,20 Jun 1986 Sold $122k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/62-north-rocks-rd-north-rocks-nsw-2151-13138332,"62 North Rocks Rd, North Rocks",2,1,1,743m2,$800k,$900k,$500/w,$575/w,House 1979 743m2 Residential - A 31/DP19113 ,08 Nov 2019 Sold $1.05M,22 Jul 1988 Sold $137k,22 Jul 1988 Sold $137k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/26-leysdown-ave-north-rocks-nsw-2151-4600922,"26 Leysdown Ave, North Rocks",4,2,2,778m2,$1.40M,$1.50M,$575/w,$650/w,House 1960 213m2 778m2 Residence Residential - A 77/227603 ,06 Nov 2019 Sold $1.36M,16 Nov 2017 Sold $1.33M,16 Nov 2017 Sold $1.33M,213m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/5-mill-dr-north-rocks-nsw-2151-12493183,"5 Mill Dr, North Rocks",4,2,2,789m2,$1.50M,$1.60M,$750/w,$850/w,House 1980 140m2 789m2 Residence Residential - A 202/248615 ,02 Nov 2019 Sold $1.49M,12 Nov 2012 Sold $730k,26 Nov 1986 Sold $130k,140m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/30-alderson-ave-north-rocks-nsw-2151-13276712,"30 Alderson Ave, North Rocks",4,2,2,767m2,$1.40M,$1.50M,$650/w,$750/w,House 1987 767m2 Residential - A 263/248615 ,02 Nov 2019 Sold $1.44M,11 Dec 1995 Sold $315k,11 Sep 1987 Sold $140k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/9-arizona-pl-north-rocks-nsw-2151-4722620,"9 Arizona Pl, North Rocks",4,2,2,1208m2,$1.30M,$1.40M,$500/w,$575/w,House 2001 1208m2 Residential - A 137/237573 ,31 Oct 2019 Sold $1.34M,08 Mar 2001 Sold $405k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/10-wanjina-pl-north-rocks-nsw-2151-12824132,"10 Wanjina Pl, North Rocks",4,2,2,694m2,$1.30M,$1.40M,$575/w,$650/w,House 1979 694m2 Residential - A 160/DP237911 ,28 Oct 2019 Sold $1.30M,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/3-trueman-pl-north-rocks-nsw-2151-12831057,"3 Trueman Pl, North Rocks",4,2,2,717m2,$1.30M,$1.40M,$650/w,$750/w,House 1978 170m2 717m2 Residential - A 59/DP229331 ,11 Oct 2019 Sold $1.28M,05 Dec 2018 Sold ,,170m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/19-mill-dr-north-rocks-nsw-2151-4411393,"19 Mill Dr, North Rocks",4,2,2,783m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 186m2 783m2 Residence Residential - A 195/248615 ,08 Oct 2019 Sold ,15 Apr 2003 Sold $585k,04 Mar 1998 Sold $319k,186m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/54-larra-cres-north-rocks-nsw-2151-13152971,"54 Larra Cres, North Rocks",3,2,2,788m2,$1.20M,$1.30M,$425/w,$500/w,House 1985 788m2 Residential - A 285/248615 ,05 Oct 2019 Sold $1.24M,04 Mar 1985 Sold $100k,04 Mar 1985 Sold $100k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/30-becky-ave-north-rocks-nsw-2151-13276479,"30 Becky Ave, North Rocks",4,2,2,736m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 736m2 Residential - A 225/DP231722 ,04 Oct 2019 Sold ,04 Oct 2019 Sold $1.20M,19 Aug 2018 Sold ,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-davidson-ave-north-rocks-nsw-2151-12917186,"8 Davidson Ave, North Rocks",3,2,2,695m2,$1.10M,$1.20M,$500/w,$575/w,House 1960 153m2 695m2 Residential - A 39/229331 ,28 Sep 2019 Sold $1.21M,10 Feb 2015 Rented $650,16 Jan 2015 Listed for Rent $660 per week,153m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/327-north-rocks-rd-north-rocks-nsw-2151-13055468,"327 North Rocks Rd, North Rocks",3,1,1,745m2,$1.10M,$1.20M,$500/w,$575/w,House 1974 745m2 Residential - A A/DP417171 ,27 Sep 2019 Sold $1.22M,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/65-mill-dr-north-rocks-nsw-2151-3657511,"65 Mill Dr, North Rocks",3,2,2,766m2,$1.40M,$1.50M,$575/w,$650/w,House 1982 766m2 Residence Residential - A 173/248615 ,07 Sep 2019 Sold $1.46M,30 Oct 2008 Sold $295k,21 May 2002 Sold $445k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/22-leysdown-ave-north-rocks-nsw-2151-13817827,"22 Leysdown Ave, North Rocks",4,2,2,674m2,$1.20M,$1.30M,$500/w,$575/w,House 1980 674m2 Residential - A 79/DP227603 ,06 Sep 2019 Sold $1.22M,17 Mar 1980 Sold $87k,17 Mar 1980 Sold $87k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/21-larra-cres-north-rocks-nsw-2151-2478680,"21 Larra Cres, North Rocks",4,2,2,783m2,$1.40M,$1.50M,$575/w,$650/w,House 1975 137m2 783m2 Residential - A 281/248615 ,06 Sep 2019 Sold $1.42M,28 Aug 2019 Listed for Sale Under Contract - Contact Agent,31 Aug 2007 Sold $588k,137m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/225-north-rocks-rd-north-rocks-nsw-2151-2317606,"225 North Rocks Rd, North Rocks",4,2,1,803m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 190m2 803m2 House Residential - A 1/39043 ,27 Aug 2019 Sold ,08 Aug 2011 Sold $795k,26 Jun 2006 Sold $440k,190m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-riviera-ave-north-rocks-nsw-2151-11982885,"8 Riviera Ave, North Rocks",3,1,2,1081m2,$1.30M,$1.40M,$500/w,$575/w,House 1955 1081m2 House Residential - A 38/29291 ,26 Aug 2019 Sold $1.29M,14 Jun 2011 Sold $660k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/24-ebony-ave-north-rocks-nsw-2151-2560193,"24 Ebony Ave, North Rocks",4,2,2,696m2,$1.40M,$1.50M,$650/w,$750/w,House 1960 696m2 Residential - A 100/227603 ,24 Aug 2019 Sold $1.44M,05 Aug 2019 Listed for Sale Auction - 24th Aug at 3:00pm,05 Mar 2008 Sold $580k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/26-hepburn-rd-north-rocks-nsw-2151-12960805,"26 Hepburn Rd, North Rocks",5,3,2,864m2,$1.40M,$1.50M,$575/w,$650/w,House 1990 221m2 864m2 Residential - A 308/734323 ,23 Aug 2019 Sold $1.27M,26 Aug 2014 Sold $1.00M,03 Oct 2000 Sold $477k,221m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/54-mill-dr-north-rocks-nsw-2151-13428774,"54 Mill Dr, North Rocks",4,2,2,769m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 769m2 Residential - A 161/DP248615 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/15-statham-ave-north-rocks-nsw-2151-13100650,"15 Statham Ave, North Rocks",3,2,2,706m2,$1.10M,$1.20M,$425/w,$500/w,House 1979 706m2 Residential - A 2/DP509510 ,09 Aug 2019 Sold ,02 Oct 1987 Sold $136k,31 Oct 1979 Sold $70k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/184-north-rocks-rd-north-rocks-nsw-2151-12830536,"184 North Rocks Rd, North Rocks",4,2,2,711m2,$1.00M,$1.10M,$500/w,$575/w,House 1974 711m2 Residential - A 20/DP209263 ,07 Aug 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/19-the-carriageway-north-rocks-nsw-2151-19583334,"19 The Carriageway, North Rocks",3,2,2,750m2,$1.00M,$1.10M,$500/w,$575/w,House 1960 94m2 750m2 ,19 Mar 2020 Listed for Rent $550 Neg. per week,01 Aug 2019 Sold ,09 Feb 2019 Listed for Rent $580 per week,94m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1-leysdown-ave-north-rocks-nsw-2151-12599868,"1 Leysdown Ave, North Rocks",3,1,2,696m2,$1.00M,$1.10M,$500/w,$575/w,House 1960 91m2 696m2 Residence Residential - A 49/227603 ,03 Oct 2019 Listed for Rent $540,31 Jul 2019 Sold $940k,"26 Jun 2019 Listed for Sale $960,000",91m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/21-stirling-ave-north-rocks-nsw-2151-13250934,"21 Stirling Ave, North Rocks",4,2,2,715m2,$1.10M,$1.20M,$650/w,$750/w,House 1965 167m2 715m2 Residential - A 7/DP231420 ,31 Jul 2019 Sold $605k,,,167m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/12-blackburn-ave-north-rocks-nsw-2151-13381111,"12 Blackburn Ave, North Rocks",4,2,2,705m2,$1.20M,$1.30M,$500/w,$575/w,House 1978 705m2 Residential - A 11/DP222608 ,31 Jul 2019 Sold $1.20M,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/107-north-rocks-rd-north-rocks-nsw-2151-13404882,"107 North Rocks Rd, North Rocks",2,1,1,1110m2,$1.10M,$1.20M,$500/w,$575/w,House 1986 1110m2 Residential - A B/DP373574 ,25 Jul 2019 Sold $800k,26 Sep 1986 Sold $84k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/20-jason-pl-north-rocks-nsw-2151-4808773,"20 Jason Pl, North Rocks",5,3,3,695m2,$1.30M,$1.40M,$575/w,$650/w,House 1983 695m2 Residential - A 24/223889 ,23 Jul 2019 Sold $1.34M,"11 Apr 2019 Listed for Sale $1,275,000 - $1,375,000",02 Aug 2016 Sold $1.30M,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/67-mill-dr-north-rocks-nsw-2151-12935519,"67 Mill Dr, North Rocks",5,2,2,766m2,$1.50M,$1.60M,$650/w,$750/w,House 1980 274m2 766m2 Residential - A 172/248615 ,22 Jul 2019 Sold $1.39M,08 Jun 2019 Listed for Sale Price Guide $1.4M,13 Aug 2015 Sold $1.32M,274m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/83-woodbury-st-north-rocks-nsw-2151-19436371,"83 Woodbury St, North Rocks",3,1,1,904m2,$1.60M,$1.80M,$500/w,$575/w,House 1960 105m2 904m2 Residential - A 8/226697 ,20 Jul 2019 Sold $1.22M,24 Jun 2019 Listed for Sale Auction This Saturday at 3PM,09 May 2017 Sold $1.37M,105m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/39-becky-ave-north-rocks-nsw-2151-2132930,"39 Becky Ave, North Rocks",3,1,1,818m2,$1.00M,$1.10M,$500/w,$575/w,House 1990 818m2 Residential - A 56/232215 ,18 Jul 2019 Sold $950k,31 Aug 2004 Sold $480k,31 Aug 2004 Sold $480k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/10-wentworth-ave-north-rocks-nsw-2151-11631721,"10 Wentworth Ave, North Rocks",3,2,1,727m2,$1.10M,$1.20M,$750/w,$850/w,House 1980 170m2 727m2 Residence Residential - A 88/215914 ,17 Jul 2019 Sold $950k,28 Oct 2011 Sold $665k,28 Oct 2011 Sold $665k,170m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/41-davidson-ave-north-rocks-nsw-2151-12959658,"41 Davidson Ave, North Rocks",4,2,2,746m2,$1.40M,$1.50M,$650/w,$750/w,House 1992 746m2 Residential - A 20/236711 ,15 Jul 2019 Sold $1.30M,25 Jun 2019 Listed for Sale AUCTION - if not sold prior,04 Apr 1996 Sold $243k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/65-stirling-ave-north-rocks-nsw-2151-4741505,"65 Stirling Ave, North Rocks",4,2,3,746m2,$1.30M,$1.40M,$575/w,$650/w,House 1970 215m2 746m2 Residence Residential - A 16/237779 ,13 Jul 2019 Sold $1.19M,03 Nov 2014 Listed for Rent $660 per week,04 Jun 2013 Sold $745k,215m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/101-north-rocks-rd-north-rocks-nsw-2151-13235023,"101 North Rocks Rd, North Rocks",4,2,2,1015m2,$1.10M,$1.20M,$500/w,$575/w,House 1974 1015m2 Residential - A B/DP418686 ,05 Jul 2019 Sold $820k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/36-meckiff-ave-north-rocks-nsw-2151-5830837,"36 Meckiff Ave, North Rocks",3,2,2,885m2,$1.10M,$1.20M,$500/w,$575/w,House 1989 885m2 Residence Residential - A 80/229331 ,04 Jul 2019 Sold $806k,"15 May 2019 Listed for Sale Asking $789,000",02 Jul 2014 Rented $530,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/20-mill-dr-north-rocks-nsw-2151-13506214,"20 Mill Dr, North Rocks",4,2,2,892m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 892m2 Residential - A 216/DP248615 ,02 Jul 2019 Sold $1.09M,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/216-north-rocks-rd-north-rocks-nsw-2151-12811661,"216 North Rocks Rd, North Rocks",2,1,1,716m2,$900k,$1.00M,$500/w,$575/w,House 1974 716m2 Residential - A 5/DP209485 ,17 Oct 2019 Listed for Rent $500,30 Jun 2019 Sold $815k,"18 Jun 2019 Listed for Sale $800,000-$880,000",
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/35-northam-dr-north-rocks-nsw-2151-13312787,"35 Northam Dr, North Rocks",4,2,2,708m2,$1.20M,$1.30M,$575/w,$650/w,House 1978 708m2 Residential - A 86/DP242803 ,28 Jun 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/13-jason-pl-north-rocks-nsw-2151-13095436,"13 Jason Pl, North Rocks",4,2,2,769m2,$1.10M,$1.20M,$575/w,$650/w,House 1978 769m2 Residential - A 14/DP223889 ,22 Jun 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/33-woodbury-st-north-rocks-nsw-2151-19356102,"33 Woodbury St, North Rocks",4,2,2,733m2,$1.50M,$1.60M,$575/w,$650/w,House 1970 212m2 733m2 Residential - A 113/231410 ,22 Jun 2019 Sold $1.43M,16 Dec 2008 Sold $6.00k,08 Oct 2004 Sold $650k,212m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/56-northam-dr-north-rocks-nsw-2151-13303123,"56 Northam Dr, North Rocks",4,2,2,713m2,$1.10M,$1.20M,$575/w,$650/w,House 1980 713m2 Residential - A 46/DP238081 ,20 Jun 2019 Sold ,07 Jan 1980 Sold $98k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/121-north-rocks-rd-north-rocks-nsw-2151-13336661,"121 North Rocks Rd, North Rocks",3,1,1,1072m2,$877k,$1.31M,$500/w,$575/w,House 1974 1072m2 Residential - A B/DP346598 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/148-north-rocks-rd-north-rocks-nsw-2151-11171412,"148 North Rocks Rd, North Rocks",3,1,2,734m2,$1.00M,$1.10M,$650/w,$750/w,House 1960 95m2 734m2 Residence Residential - A 74/19113 ,13 Jun 2019 Sold $860k,"27 May 2019 Listed for Sale $898,000",17 Mar 2011 Sold $315k,95m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-somerset-dr-north-rocks-nsw-2151-12759361,"6 Somerset Dr, North Rocks",4,2,2,694m2,$1.10M,$1.20M,$575/w,$650/w,House 1979 694m2 Residential - A 9/DP225884 ,07 Jun 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/3-hancey-ave-north-rocks-nsw-2151-5639206,"3 Hancey Ave, North Rocks",3,2,2,970m2,$1.30M,$1.40M,$575/w,$650/w,House 1970 970m2 Residence Residential - A 37/244687 ,07 Jun 2019 Sold $1.08M,01 Dec 2009 Sold $650k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/36-yalding-ave-north-rocks-nsw-2151-12629293,"36 Yalding Ave, North Rocks",4,2,2,798m2,$1.10M,$1.20M,$500/w,$575/w,House 1981 798m2 Residential - A 9/DP244746 ,05 Jun 2019 Sold $1.00M,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/3-sandler-ave-north-rocks-nsw-2151-13553836,"3 Sandler Ave, North Rocks",4,2,2,701m2,$1.20M,$1.30M,$575/w,$650/w,House 1987 701m2 Residential - A 229/231722 ,05 Jun 2019 Sold ,24 Jan 2019 Listed for Rent $670,27 Jan 2017 Rented $670,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/70-north-rocks-rd-north-rocks-nsw-2151-10934891,"70 North Rocks Rd, North Rocks",2,1,1,708m2,$900k,$1.00M,$425/w,$500/w,House 1930 103m2 708m2 Residence Residential - A 35/19113 ,04 Jun 2019 Sold $920k,25 Mar 2011 Sold $540k,,103m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/20-davidson-ave-north-rocks-nsw-2151-12766252,"20 Davidson Ave, North Rocks",4,2,2,699m2,$1.10M,$1.20M,$425/w,$500/w,House 1979 699m2 Residential - A 33/DP229331 ,20 May 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-raine-ave-north-rocks-nsw-2151-13533881,"16 Raine Ave, North Rocks",4,2,2,899m2,$1.30M,$1.40M,,,House 1985 899m2 Residential - A 299/248615 ,14 May 2019 Sold $885k,05 Jul 1985 Sold $120k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/23-northam-dr-north-rocks-nsw-2151-12660017,"23 Northam Dr, North Rocks",3,2,1,847m2,$1.00M,$1.10M,$575/w,$650/w,House 1970 208m2 847m2 Residential - A 10/236843 ,11 May 2019 Sold $998k,23 Jun 2014 Sold $790k,13 Feb 1992 Sold $222k,208m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/12-highclere-cres-north-rocks-nsw-2151-3300505,"12 Highclere Cres, North Rocks",4,2,2,854m2,$1.20M,$1.30M,$650/w,$750/w,House 1979 854m2 Residence Residential - A 23/226474 ,07 May 2019 Sold $1.16M,"12 Mar 2019 Listed for Sale $1,250,000",28 Aug 2008 Sold $550k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/9-arley-pl-north-rocks-nsw-2151-13172029,"9 Arley Pl, North Rocks",4,2,2,937m2,$1.20M,$1.30M,$575/w,$650/w,House 1982 937m2 Residential - A 14/DP255350 ,13 Jul 2019 Listed for Rent $600,01 May 2019 Sold $980k,29 Mar 2019 Listed for Sale Auction,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/3-tyson-pl-north-rocks-nsw-2151-13624995,"3 Tyson Pl, North Rocks",4,2,2,707m2,$1.10M,$1.20M,$350/w,$425/w,House 1980 707m2 Residential - A 51/DP229331 ,01 May 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/24-cambridge-ave-north-rocks-nsw-2151-13389913,"24 Cambridge Ave, North Rocks",3,1,1,757m2,$1.00M,$1.10M,$575/w,$650/w,House 1970 113m2 757m2 Residential - A 124/237172 ,18 Apr 2019 Sold $1.00M,18 Mar 2019 Listed for Sale Sold,17 Feb 1994 Sold $215k,113m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/28-barclay-rd-north-rocks-nsw-2151-13462040,"28 Barclay Rd, North Rocks",4,2,2,926m2,$1.10M,$1.20M,$650/w,$750/w,House 1978 926m2 Residential - A 3/DP253754 ,08 Apr 2019 Sold $1.15M,29 Mar 2019 Listed for Sale RECENT SALES,21 Dec 1989 Sold ,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/93-woodbury-st-north-rocks-nsw-2151-4722560,"93 Woodbury St, North Rocks",4,2,2,696m2,$1.30M,$1.40M,$575/w,$650/w,House 1965 189m2 696m2 Residential - A 3/226697 ,03 Apr 2019 Sold $1.23M,04 Mar 2019 Listed for Sale Auction,28 Feb 2001 Sold $412k,189m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/67-becky-ave-north-rocks-nsw-2151-5729987,"67 Becky Ave, North Rocks",6,4,3,696m2,$1.80M,$2.00M,$750/w,$850/w,House 2011 696m2 Residence Residential - A 169/236190 ,03 Apr 2019 Sold $1.85M,22 Mar 2019 Listed for Sale Expressions Of Interest,06 Apr 2018 Sold ,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/45-barclay-rd-north-rocks-nsw-2151-13404139,"45 Barclay Rd, North Rocks",4,2,2,900m2,$1.10M,$1.20M,$575/w,$650/w,House 1980 900m2 Residential - A 7/DP253983 ,23 Mar 2019 Sold $955k,23 Feb 2019 Listed for Sale Sold | Zach Eadie 0432 293 750,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/231-north-rocks-rd-north-rocks-nsw-2151-12833859,"231 North Rocks Rd, North Rocks",5,2,1,712m2,$1.10M,$1.20M,$425/w,$500/w,House 1981 712m2 Residential - A 5/DP629306 ,22 Mar 2019 Sold $1.03M,"25 Feb 2019 Listed for Sale Guide $1,100,000",13 Feb 1987 Sold $79k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/210-north-rocks-rd-north-rocks-nsw-2151-13783010,"210 North Rocks Rd, North Rocks",3,1,2,737m2,$1.00M,$1.10M,$650/w,$750/w,House 1974 737m2 Residential - A 2/DP209485 ,20 Mar 2019 Sold $850k,"06 Nov 2018 Listed for Sale $939,000-$999,000",,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/22-alderson-ave-north-rocks-nsw-2151-13019242,"22 Alderson Ave, North Rocks",4,3,2,793m2,$1.20M,$1.30M,$650/w,$750/w,House 1981 793m2 Residential - A 259/DP248615 ,16 Mar 2019 Sold $1.12M,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/38-barclay-rd-north-rocks-nsw-2151-2479242,"38 Barclay Rd, North Rocks",4,1,2,1099m2,$1.30M,$1.40M,$575/w,$650/w,House 1970 1099m2 Residential - A 10/258534 ,09 Mar 2019 Sold $1.17M,10 Sep 2007 Sold $600k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-wanjina-pl-north-rocks-nsw-2151-12702995,"6 Wanjina Pl, North Rocks",4,2,2,696m2,$1.30M,$1.40M,$650/w,$750/w,House 1993 696m2 Residential - A 162/237911 ,07 Mar 2019 Sold $1.23M,08 Jan 1993 Sold $260k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/24-iona-ave-north-rocks-nsw-2151-13045367,"24 Iona Ave, North Rocks",4,2,2,686m2,$1.20M,$1.30M,$500/w,$575/w,House 1979 686m2 Residential - A 73/DP235890 ,01 Mar 2019 Sold $1.07M,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/7-william-pl-north-rocks-nsw-2151-13345933,"7 William Pl, North Rocks",3,2,2,861m2,$1.00M,$1.10M,$575/w,$650/w,House 1992 861m2 Residential - A 82/225547 ,26 Feb 2019 Sold $300k,18 Nov 2016 Sold $975k,14 Feb 1992 Sold $230k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/39-cambridge-ave-north-rocks-nsw-2151-2056742,"39 Cambridge Ave, North Rocks",4,3,4,701m2,$1.20M,$1.30M,$500/w,$575/w,House 1970 207m2 701m2 Residential - A 128/237172 ,26 Feb 2019 Sold ,25 Aug 2004 Sold $626k,25 Jun 1993 Sold $253k,207m2
