,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/65-calandra-ave-quakers-hill-nsw-2763-13219164,"65 Calandra Ave, Quakers Hill",5,4,2,531m2,600m2,$1.10M,$1.20M,$425/w,$500/w,House 2017 531m2 600m2 Residential - A 46/811696 ,14 Jun 2020 Sold $1.54M,04 Mar 2020 Listed for Sale For Sale by Sam Shamal,18 Nov 2016 Sold $670k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/74-quakers-hill-pkwy-quakers-hill-nsw-2763-15976275,"74 Quakers Hill Pkwy, Quakers Hill",5,2,2,216m2,661m2,$800k,$900k,$425/w,$500/w,House 1991 216m2 661m2 Residence Residential - A 108/777912 ,14 Jun 2020 Sold $845k,"03 Jun 2020 Listed for Sale $845,000",11 Jan 2013 Sold $512k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/7-bellbird-ct-quakers-hill-nsw-2763-19430200,"7 Bellbird Ct, Quakers Hill",3,1,3,120m2,530m2,$800k,$900k,$350/w,$425/w,House 1990 120m2 530m2 Residential - A 302/845205 ,14 Jun 2020 Sold $780k,"02 Jun 2020 Listed for Sale $780,000",14 Apr 2008 Sold $418k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/60-pagoda-cres-quakers-hill-nsw-2763-3754932,"60 Pagoda Cres, Quakers Hill",4,2,2,217m2,540m2,$900k,$1.00M,$575/w,$650/w,House 1993 217m2 540m2 Residential - A 1552/810840 ,14 Jun 2020 Sold $880k,"24 Apr 2020 Listed for Sale $880,000",17 Jul 2015 Sold $900k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/40-gwydir-ave-quakers-hill-nsw-2763-4450120,"40 Gwydir Ave, Quakers Hill",4,2,2,260m2,602m2,$900k,$1.00M,$500/w,$575/w,House 2000 260m2 602m2 Residence Residential - A 24/853214 ,13 Jun 2020 Sold $940k,"25 May 2020 Listed for Sale $940,000",13 Dec 2002 Sold $455k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/53-torrance-cres-quakers-hill-nsw-2763-13001725,"53 Torrance Cres, Quakers Hill",4,2,2,,653m2,$800k,$900k,$500/w,$575/w,House 1989 653m2 Residential - A 203/DP777611 ,11 Jun 2020 Sold $901k,03 May 1989 Sold $180k,03 May 1989 Sold $180k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/11-peel-st-quakers-hill-nsw-2763-5631876,"11 Peel St, Quakers Hill",4,2,1,174m2,574m2,$800k,$900k,$500/w,$575/w,House 1990 174m2 574m2 Residence Residential - A 328/773441 ,10 Jun 2020 Sold $810k,11 May 2020 Listed for Sale 809500,27 Mar 2018 Listed for Rent $595
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/26-bonaccordo-rd-quakers-hill-nsw-2763-2094195,"26 Bonaccordo Rd, Quakers Hill",5,3,2,358m2,613m2,$1.10M,$1.20M,$575/w,$650/w,House 2007 358m2 613m2 Residential - A 53/1064732 ,07 Jun 2020 Sold $1.15M,21 Nov 2006 Sold $312k,21 Nov 2006 Sold $312k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/10-loring-pl-quakers-hill-nsw-2763-12663781,"10 Loring Pl, Quakers Hill",4,2,2,,502m2,$800k,$900k,$575/w,$650/w,House 1980 502m2 Residential - A 15/DP864362 ,06 Jun 2020 Sold $916k,"04 Jun 2020 Listed for Sale $915,500",16 Dec 1996 Sold $90k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/25-peppertree-gr-quakers-hill-nsw-2763-12804907,"25 Peppertree Gr, Quakers Hill",4,2,2,,600m2,$800k,$900k,$500/w,$575/w,House 1998 600m2 Residential - A 13/DP867379 ,05 Jun 2020 Sold $780k,"06 Apr 2020 Listed for Sale $800,000 - $830,000 - CALL FOR PRIVATE INSPECTION",18 Feb 2020 Listed for Sale 780000
