,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/81-murray-farm-rd-carlingford-nsw-2118-13535875,"81 Murray Farm Rd, Carlingford",5,3,2,944m2,$1.50M,$1.60M,$500/w,$575/w,House 1981 944m2 Residential - A 1/542112 ,09 Jun 2018 Sold $1.44M,27 Sep 1984 Sold $138k,31 Mar 1981 Sold $135k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6-campton-ct-carlingford-nsw-2118-13093379,"6 Campton Ct, Carlingford",3,2,2,845m2,$1.40M,$1.50M,$500/w,$575/w,House 1960 168m2 845m2 Residential - A 16/DP223644 ,08 Jun 2018 Sold $1.38M,18 Apr 2018 Listed for Sale SOLD,,168m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/13-pinetree-dr-carlingford-nsw-2118-19238961,"13 Pinetree Dr, Carlingford",4,2,2,935m2,$1.50M,$1.60M,$575/w,$650/w,House 1984 935m2 Residential - A 64/236357 ,04 Jun 2018 Sold $1.50M,09 Jan 1984 Sold $132k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/5a-bellevue-dr-carlingford-nsw-2118-4968694,"5a Bellevue Dr, Carlingford",1,1,2,947m2,$1.80M,$2.00M,$575/w,$650/w,House 1980 378m2 947m2 Residential - A 11/DP1141162 ,02 Jun 2018 Sold ,,,378m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/46-raimonde-rd-carlingford-nsw-2118-2141102,"46 Raimonde Rd, Carlingford",3,2,3,984m2,$1.80M,$2.00M,$575/w,$650/w,House 1970 193m2 984m2 Residence Residential - A 48/31228 ,01 Jun 2018 Sold $1.90M,29 May 2018 Listed for Rent $650 per week,02 Aug 2017 Sold $1.90M,193m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/26-karingal-ave-carlingford-nsw-2118-13258942,"26 Karingal Ave, Carlingford",4,1,1,785m2,$2.00M,$2.20M,$575/w,$650/w,House 1979 785m2 Residential - A 16/DP217531 ,31 May 2018 Sold $1.31M,19 Mar 2018 Listed for Sale $1.3M,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/206-bettington-rd-carlingford-nsw-2118-12975150,"206 Bettington Rd, Carlingford",5,3,2,702m2,$1.50M,$1.60M,$750/w,$850/w,House 1995 702m2 Residential - A 53/236413 ,28 May 2018 Sold $1.27M,05 Sep 1997 Sold $245k,11 Jan 1994 Sold $227k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14-balaka-dr-carlingford-nsw-2118-13314152,"14 Balaka Dr, Carlingford",3,3,2,712m2,$1.10M,$1.20M,$500/w,$575/w,House 1978 712m2 Residential - A 24/DP229715 ,28 May 2018 Sold $1.10M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/12-dalmar-pl-carlingford-nsw-2118-13337783,"12 Dalmar Pl, Carlingford",4,3,2,700m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 195m2 700m2 Residential - A 5/714053 ,28 May 2018 Sold $600k,11 Oct 2013 Sold $600k,,195m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/21-sandringham-dr-carlingford-nsw-2118-12377590,"21 Sandringham Dr, Carlingford",2,2,1,691m2,$1.60M,$1.80M,$300/w,$350/w,House 1979 691m2 Residential - A 460/DP228905 ,27 Sep 2019 Listed for Rent $450 Per Week,26 May 2018 Sold $1.73M,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-georgian-ave-carlingford-nsw-2118-13300592,"3 Georgian Ave, Carlingford",3,2,2,681m2,$1.20M,$1.30M,$425/w,$500/w,House 1979 681m2 Residential - A 53/DP239229 ,26 May 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/100-jenkins-rd-carlingford-nsw-2118-13410101,"100 Jenkins Rd, Carlingford",4,2,2,708m2,$1.20M,$1.30M,$575/w,$650/w,House 1991 708m2 Residential - A 12/DP221235 ,20 Mar 2020 Listed for Rent $680 Per Week,25 May 2018 Sold $1.17M,21 Apr 2018 Sold $1.17M,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/54-tripoli-ave-carlingford-nsw-2118-13502377,"54 Tripoli Ave, Carlingford",4,2,1,760m2,$1.30M,$1.40M,$650/w,$750/w,House 1983 760m2 Residential - A 13/263807 ,25 May 2018 Sold $1.41M,13 Feb 1991 Sold $290k,13 Jul 1983 Sold $48k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/26-buckland-ave-carlingford-nsw-2118-19328493,"26 Buckland Ave, Carlingford",3,2,2,790m2,$1.50M,$1.60M,$575/w,$650/w,House 1978 790m2 Residential - A 52/258829 ,25 May 2018 Sold $1.50M,12 Mar 2018 Listed for Sale Just Listed,06 Feb 1987 Sold $203k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/5-lime-gr-carlingford-nsw-2118-13609204,"5 Lime Gr, Carlingford",4,2,1,696m2,$1.20M,$1.30M,$650/w,$750/w,House 1990 696m2 Residential - A 43/DP225846 ,24 May 2018 Sold $1.20M,02 Nov 1990 Sold $233k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-illarangi-st-carlingford-nsw-2118-4746942,"3 Illarangi St, Carlingford",3,2,2,967m2,$1.20M,$1.30M,$425/w,$500/w,House 1970 210m2 967m2 Residential - A 2/29747 ,24 May 2018 Sold $1.30M,04 Apr 2000 Sold $348k,25 Sep 1985 Sold $124k,210m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/26-talinga-st-carlingford-nsw-2118-12649069,"26 Talinga St, Carlingford",3,2,2,929m2,$1.60M,$1.80M,$650/w,$750/w,House 1980 929m2 Residential - A 6/DP227071 ,23 May 2018 Sold $1.50M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/273-pennant-hills-rd-carlingford-nsw-2118-13019948,"273 Pennant Hills Rd, Carlingford",2,1,-,1015m2,$1.60M,$1.80M,$425/w,$500/w,House 1969 1015m2 Residential - A 61/DP819136 ,23 May 2018 Sold $3.60M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/271-pennant-hills-rd-carlingford-nsw-2118-13053052,"271 Pennant Hills Rd, Carlingford",3,5,1,518m2,$1.10M,$1.20M,$350/w,$425/w,House 1995 151m2 518m2 Residential - A 62/DP819136 ,23 May 2018 Sold $1.80M,26 Nov 1987 Sold $130k,,151m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/263-pennant-hills-rd-carlingford-nsw-2118-13213960,"263 Pennant Hills Rd, Carlingford",3,1,1,720m2,$1.30M,$1.40M,$425/w,$500/w,House 1980 720m2 Residential - A 22/DP21386 ,23 May 2018 Sold $2.58M,31 Dec 2015 Sold $1.20M,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/269-pennant-hills-rd-carlingford-nsw-2118-13657385,"269 Pennant Hills Rd, Carlingford",3,2,1,765m2,$1.80M,$2.00M,$425/w,$500/w,House 1960 123m2 765m2 Residence Residential - A 4/9614 ,23 May 2018 Sold $2.50M,24 May 2015 Rented $490,23 Apr 2015 Sold $1.00M,123m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/33-hibiscus-ave-carlingford-nsw-2118-2419814,"33 Hibiscus Ave, Carlingford",5,4,2,697m2,$1.60M,$1.80M,$650/w,$750/w,House 1990 426m2 697m2 Residential - A 323/260784 ,23 May 2018 Sold $1.77M,23 Feb 2018 Listed for Sale SOLD $1.77M,29 Nov 2013 Sold $1.29M,426m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14-wondabah-pl-carlingford-nsw-2118-2567023,"14 Wondabah Pl, Carlingford",5,3,3,902m2,$1.50M,$1.60M,$750/w,$850/w,House 2002 902m2 Residence Residential - A 6/872204 ,22 May 2018 Sold $1.50M,12 Oct 2015 Sold ,19 Mar 2008 Sold $880k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/153-bettington-rd-carlingford-nsw-2118-12227282,"153 Bettington Rd, Carlingford",4,2,2,727m2,$1.30M,$1.40M,$500/w,$575/w,House 1998 727m2 Residential - A 37/210040 ,18 May 2018 Sold $1.27M,21 Apr 1998 Sold $325k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2a-rembrandt-st-carlingford-nsw-2118-13573594,"2a Rembrandt St, Carlingford",4,1,2,695m2,$1.40M,$1.50M,$575/w,$650/w,House 1975 135m2 695m2 Residential - A 27/DP31772 ,18 May 2018 Sold $1.40M,02 Mar 2017 Listed for Rent $620 per week,02 Sep 2016 Sold $940k,135m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/27-mobbs-lane-carlingford-nsw-2118-13670278,"27 Mobbs Lane, Carlingford",3,1,1,442m2,$1.20M,$1.30M,$500/w,$575/w,House 1960 89m2 442m2 Residential - A 1/DP1179377 ,18 May 2018 Sold $1.10M,09 Feb 1983 Sold $80k,,89m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/115-balaka-dr-carlingford-nsw-2118-12836274,"115 Balaka Dr, Carlingford",5,2,2,720m2,$1.30M,$1.40M,$650/w,$750/w,House 1992 720m2 Residential - A 60/239215 ,31 Jan 2020 Listed for Rent **DEPOSIT TAKEN** $680 Per Week,06 Jul 2019 Listed for Rent **DEPOSIT TAKEN** $680 Per Week,21 May 2018 Listed for Rent $670 p/w,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/43-avonlea-dr-carlingford-nsw-2118-2126690,"43 Avonlea Dr, Carlingford",6,4,2,715m2,$1.80M,$2.00M,$575/w,$650/w,House 1986 715m2 Residential - A 6/229448 ,15 May 2018 Sold $1.91M,31 Jan 2018 Listed for Sale Auction - Unless Sold Prior,21 Mar 2005 Sold $766k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/16-darwin-st-carlingford-nsw-2118-10248375,"16 Darwin St, Carlingford",3,1,3,739m2,$1.60M,$1.80M,$650/w,$750/w,House 1970 108m2 739m2 Residence Residential - A 99/31772 ,14 May 2018 Sold $1.70M,17 Jan 2011 Sold $717k,03 Oct 1986 Sold $115k,108m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6a-dandarbong-ave-carlingford-nsw-2118-20391289,"6a Dandarbong Ave, Carlingford",3,1,1,422m2,$1.10M,$1.20M,$650/w,$750/w,House 1978 422m2 ,14 May 2018 Sold $1.50M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/5a-woodstock-rd-carlingford-nsw-2118-4632004,"5a Woodstock Rd, Carlingford",4,3,4,773m2,$1.50M,$1.60M,$575/w,$650/w,House 1998 187m2 773m2 Residence Residential - A 2/878341 ,11 May 2018 Sold $1.50M,11 Apr 2018 Listed for Sale Just Listed,19 Sep 2001 Sold $588k,187m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/117-arcadian-cct-carlingford-nsw-2118-13027845,"117 Arcadian Cct, Carlingford",3,1,1,695m2,$1.20M,$1.30M,$500/w,$575/w,House 1979 695m2 Residential - A 143/DP217193 ,10 May 2018 Sold $1.27M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/7-parklea-pl-carlingford-nsw-2118-4642160,"7 Parklea Pl, Carlingford",3,2,3,828m2,$1.50M,$1.60M,$650/w,$750/w,House 1970 250m2 828m2 Residence Residential - A 5/240954 ,08 May 2018 Sold $1.50M,07 Aug 2017 Listed for Rent $730 / Wk,30 Mar 2011 Sold $870k,250m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/19-talinga-st-carlingford-nsw-2118-13233361,"19 Talinga St, Carlingford",5,3,3,955m2,$1.80M,$2.00M,$650/w,$750/w,House 1983 955m2 Residential - A 8/DP227071 ,05 May 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/736-pennant-hills-rd-carlingford-nsw-2118-2320730,"736 Pennant Hills Rd, Carlingford",4,2,1,670m2,$1.10M,$1.20M,$575/w,$650/w,House 1960 162m2 670m2 Residential - A 1/135927 ,02 May 2018 Sold $1.14M,"07 Mar 2018 Listed for Sale $1,080,000 - $1,180,000",23 Aug 2006 Sold $445k,162m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/575-north-rocks-rd-carlingford-nsw-2118-13750016,"575 North Rocks Rd, Carlingford",2,1,1,,$1.30M,$1.40M,$350/w,$425/w,House 1930 95m2 Residential - A ,20 Jul 2018 Listed for Rent $400 per week,01 May 2018 Sold ,"12 Feb 2018 Listed for Sale $1,090,000-$1,160,000",95m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/60-orchard-rd-carlingford-nsw-2118-14424269,"60 Orchard Rd, Carlingford",4,2,2,835m2,$1.20M,$1.30M,$425/w,$500/w,House 835m2 Residential - A 7/DP215840 ,01 May 2018 Sold $1.10M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/145-balaka-dr-carlingford-nsw-2118-11238409,"145 Balaka Dr, Carlingford",3,1,2,697m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 697m2 Residence Residential - A 15/259763 ,30 Apr 2018 Sold $1.38M,28 Mar 2011 Sold $710k,01 Jul 1980 Sold $93k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14-moseley-st-carlingford-nsw-2118-13263865,"14 Moseley St, Carlingford",3,2,2,689m2,$1.40M,$1.50M,$500/w,$575/w,House 1995 689m2 Residential - A 1/551616 ,30 Apr 2018 Sold $1.35M,22 Mar 1995 Sold $205k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/8-keats-st-carlingford-nsw-2118-13030906,"8 Keats St, Carlingford",4,2,2,754m2,$1.30M,$1.40M,$500/w,$575/w,House 1980 754m2 Residential - A 127/DP31773 ,29 Apr 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/8-keeler-st-carlingford-nsw-2118-13031886,"8 Keeler St, Carlingford",4,2,1,792m2,$1.30M,$1.40M,$575/w,$650/w,House 1950 153m2 792m2 Residential - A 44/9993 ,05 Sep 2018 Listed for Rent DEPOSIT TAKEN,28 Apr 2018 Sold $1.22M,"04 Apr 2018 Listed for Sale Guide $1,260,000",153m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/31-bellevue-dr-carlingford-nsw-2118-4741640,"31 Bellevue Dr, Carlingford",5,3,2,696m2,$1.40M,$1.50M,$575/w,$650/w,House 1965 156m2 696m2 Residence Residential - A 42/220601 ,28 Apr 2018 Sold $1.26M,"14 Feb 2018 Listed for Sale $1,262,500",29 Apr 2011 Sold $720k,156m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/161-adderton-rd-carlingford-nsw-2118-17367930,"161 Adderton Rd, Carlingford",3,1,1,916m2,$1.44M,$2.16M,$425/w,$500/w,House 1985 254m2 916m2 Residential - A E/214522 ,27 Apr 2018 Sold $2.20M,03 Nov 1997 Sold $343k,10 Oct 1994 Sold $299k,254m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/47-bradley-dr-carlingford-nsw-2118-12559514,"47 Bradley Dr, Carlingford",4,2,1,700m2,$1.40M,$1.50M,$650/w,$750/w,House 2018 700m2 Residential - A 9/DP221857 ,26 Apr 2018 Sold $1.35M,"27 Feb 2018 Listed for Sale $1,350,000",,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/39-9-boundary-rd-carlingford-nsw-2118-20520772,"39/9 Boundary Rd, Carlingford",2,2,-,2131m2,$700k,$750k,$500/w,$575/w,House 2018 86m2 2131m2 ,26 Apr 2018 Sold $729k,,,86m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/13-kings-pl-carlingford-nsw-2118-12717108,"13 Kings Pl, Carlingford",5,3,2,853m2,$2.00M,$2.20M,$650/w,$750/w,House 1975 275m2 853m2 Residential - A 24/210040 ,24 Apr 2018 Sold $2.20M,13 Dec 2016 Sold $1.41M,,275m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6-captain-strom-pl-carlingford-nsw-2118-14192518,"6 Captain Strom Pl, Carlingford",3,1,2,872m2,$1.40M,$1.50M,$575/w,$650/w,House 1960 82m2 872m2 Residential - A 1614/214707 ,24 Apr 2018 Sold $1.42M,19 Dec 2016 Sold $1.22M,,82m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/155-adderton-rd-carlingford-nsw-2118-4643438,"155 Adderton Rd, Carlingford",3,1,1,1075m2,$1.80M,$2.00M,$425/w,$500/w,House 1960 124m2 1075m2 Residence Residential - A A/160794 ,23 Apr 2018 Sold $1.80M,24 Sep 2014 Sold $1.28M,15 Aug 2001 Sold $394k,124m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/70-arcadian-cct-carlingford-nsw-2118-2500068,"70 Arcadian Cct, Carlingford",4,2,3,828m2,$1.50M,$1.60M,$575/w,$650/w,House 1970 197m2 828m2 Residential - A 291/223099 ,18 Apr 2018 Sold $1.59M,16 Jan 2018 Listed for Sale Contact Agent,30 Oct 2007 Sold $620k,197m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/67-murray-farm-rd-carlingford-nsw-2118-13555853,"67 Murray Farm Rd, Carlingford",4,2,2,1113m2,$1.15M,$1.72M,$575/w,$650/w,House 1978 1113m2 Residential - A 3/DP227085 ,16 Apr 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/111-marshall-rd-carlingford-nsw-2118-14192561,"111 Marshall Rd, Carlingford",4,2,3,738m2,$1.40M,$1.50M,$650/w,$750/w,House 1960 172m2 738m2 Residential - A 784/DP36846 ,28 Aug 2018 Listed for Rent $700,16 Apr 2018 Sold $1.50M,30 Jan 1986 Sold $84k,172m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/298-marsden-rd-carlingford-nsw-2118-13547775,"298 Marsden Rd, Carlingford",7,3,3,948m2,$1.60M,$1.80M,$850/w,$950/w,House 1991 948m2 Residential - A 1/DP526183 ,13 Apr 2018 Sold $1.83M,22 Jan 2018 Listed for Sale Auction 3rd March at 2.15pm (Unless Sold Prior),29 Nov 1991 Sold $630k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/28-lasburn-cres-carlingford-nsw-2118-12620040,"28 Lasburn Cres, Carlingford",3,2,2,701m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 114m2 701m2 Residential - A 5/DP229758 ,09 Apr 2018 Sold $1.10M,08 Apr 1983 Sold $104k,,114m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/107-arcadian-cct-carlingford-nsw-2118-12885812,"107 Arcadian Cct, Carlingford",4,2,2,695m2,$1.40M,$1.50M,$575/w,$650/w,House 1970 186m2 695m2 Residential - A 236/DP214655 ,09 Apr 2018 Sold $1.46M,06 Feb 2018 Listed for Sale Auction,,186m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/22-robin-st-carlingford-nsw-2118-13192305,"22 Robin St, Carlingford",3,2,1,695m2,$1.30M,$1.40M,$575/w,$650/w,House 1978 695m2 Residential - A 27/DP28721 ,06 Apr 2018 Sold $1.37M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/17-miamba-ave-carlingford-nsw-2118-13334196,"17 Miamba Ave, Carlingford",4,2,2,698m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 698m2 Residential - A 123/DP259865 ,06 Apr 2018 Sold $1.30M,"22 Jan 2018 Listed for Sale $1,298,000",05 Sep 1980 Sold $94k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/11-jennie-pl-carlingford-nsw-2118-13345118,"11 Jennie Pl, Carlingford",3,2,1,432m2,$1.00M,$1.10M,$575/w,$650/w,House 1990 432m2 Residential - A 932/DP874214 ,06 Apr 2018 Sold $900k,23 Jan 1998 Sold $262k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-parklea-pl-carlingford-nsw-2118-13529704,"2 Parklea Pl, Carlingford",4,2,2,695m2,$1.80M,$2.00M,$500/w,$575/w,House 1980 695m2 Residential - A 12/DP240954 ,28 Mar 2018 Sold $1.85M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/16-bradley-dr-carlingford-nsw-2118-13444230,"16 Bradley Dr, Carlingford",3,1,2,841m2,$1.60M,$1.80M,$650/w,$750/w,House 1970 323m2 841m2 Residential - A 16/DP217257 ,26 Mar 2018 Sold $1.64M,18 Aug 2016 Listed for Sale Contact Agent,02 Apr 1979 Sold $67k,323m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/20-young-rd-carlingford-nsw-2118-12662933,"20 Young Rd, Carlingford",4,3,2,727m2,$1.60M,$1.80M,$200/w,$250/w,House 2018 727m2 Residential - A 11/DP223523 ,08 Jun 2018 Listed for Rent $595,20 Apr 2018 Listed for Rent $750,23 Mar 2018 Sold $1.65M,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/79a-marshall-rd-carlingford-nsw-2118-20593800,"79a Marshall Rd, Carlingford",-,-,-,311m2,$1.20M,$1.30M,$650/w,$750/w,House 1984 311m2 ,22 Mar 2018 Sold $1.31M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/21-mulyan-ave-carlingford-nsw-2118-4672352,"21 Mulyan Ave, Carlingford",4,2,2,313m2,$1.30M,$1.40M,$650/w,$750/w,House 2018 313m2 Residence Residential - A 5/DP270263 ,22 Mar 2018 Sold $1.36M,18 May 2001 Sold $575k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/15-barellan-ave-carlingford-nsw-2118-13141389,"15 Barellan Ave, Carlingford",4,2,1,1252m2,$1.50M,$1.60M,,,House 1979 1252m2 Residential - A 20/229660 ,16 Mar 2018 Sold $2.69M,10 Jan 1997 Sold $37k,23 Oct 1989 Sold $290k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/46-honiton-ave-w-carlingford-nsw-2118-12928260,"46 Honiton Ave W, Carlingford",4,2,2,942m2,$1.07M,$1.31M,,,House 1950 134m2 942m2 Residence Residential - A 1/DP500083 ,15 Mar 2018 Sold $1.12M,02 May 2011 Sold $702k,,134m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-lyndelle-pl-carlingford-nsw-2118-12440186,"2 Lyndelle Pl, Carlingford",5,3,2,888m2,$1.40M,$1.50M,$500/w,$575/w,House 1990 888m2 Residential - A 38/DP238334 ,13 Mar 2018 Sold ,08 Nov 1990 Sold $355k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/42-arcadian-cct-carlingford-nsw-2118-13355997,"42 Arcadian Cct, Carlingford",3,1,1,761m2,$1.30M,$1.40M,$500/w,$575/w,House 1988 761m2 Residential - A 274/DP219123 ,11 Mar 2018 Sold ,18 May 1988 Sold $172k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/46-jenkins-rd-carlingford-nsw-2118-13042100,"46 Jenkins Rd, Carlingford",3,1,1,730m2,$1.20M,$1.30M,$425/w,$500/w,House 1980 730m2 Residential - A 5/DP29477 ,05 Mar 2018 Sold ,24 Jan 1992 Sold $172k,17 Sep 1980 Sold $79k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/16-azile-ct-carlingford-nsw-2118-12813337,"16 Azile Ct, Carlingford",3,1,2,657m2,$1.50M,$1.60M,$850/w,$950/w,House 1960 210m2 657m2 Residential - A 3/DP221491 ,27 Feb 2018 Sold $1.50M,,,210m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/360a-north-rocks-rd-carlingford-nsw-2118-2492878,"360a North Rocks Rd, Carlingford",3,1,1,715m2,$1.00M,$1.10M,$500/w,$575/w,House 1980 715m2 Residential - A 2/230685 ,14 Aug 2019 Listed for Rent $620 Weekly,27 Feb 2018 Sold $1.03M,17 May 2017 Rented $590,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/28-lesley-ave-carlingford-nsw-2118-13399068,"28 Lesley Ave, Carlingford",3,1,2,758m2,$1.50M,$1.60M,$750/w,$850/w,House 1970 186m2 758m2 Residential - A 20/234176 ,19 Feb 2018 Sold $1.50M,17 Nov 1995 Sold $240k,,186m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/371--375-north-rocks-rd-carlingford-nsw-2118-13380050,"371-375 North Rocks Rd, Carlingford",3,1,1,2023m2,$1.09M,$1.48M,,,House 2011 2023m2 Residential - A A/342103 ,05 Feb 2018 Sold $1.30M,23 Sep 2011 Sold $1.00M,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-mckillop-pl-carlingford-nsw-2118-14192538,"10 Mckillop Pl, Carlingford",3,1,1,600m2,$1.80M,$2.00M,$500/w,$575/w,House 1965 88m2 600m2 Residential - A 1636/214707 ,05 Feb 2018 Sold $1.31M,20 Apr 2017 Sold $1.04M,01 Dec 2014 Sold $790k,88m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/5-runnymede-way-carlingford-nsw-2118-4634381,"5 Runnymede Way, Carlingford",3,1,2,929m2,$1.50M,$1.60M,$575/w,$650/w,House 1970 170m2 929m2 Residence Residential - A 34/237216 ,05 Feb 2018 Sold $1.55M,12 Sep 2001 Sold $516k,,170m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/18-kimberley-rd-carlingford-nsw-2118-5832337,"18 Kimberley Rd, Carlingford",3,1,1,739m2,$1.30M,$1.40M,$575/w,$650/w,House 1960 96m2 739m2 Residential - A 17/222728 ,06 Aug 2020 Listed for Rent $650 Per Week pw,05 Feb 2018 Sold $1.40M,"18 Oct 2017 Listed for Sale Auction Price Guide: $1,300,000-$1,350,000",96m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/167-adderton-rd-carlingford-nsw-2118-14835437,"167 Adderton Rd, Carlingford",3,1,2,689m2,$1.35M,$1.66M,,,House 1980 161m2 689m2 Residential - A 1/DP527988 ,02 Feb 2018 Sold $1.58M,,,161m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/165-adderton-rd-carlingford-nsw-2118-4060872,"165 Adderton Rd, Carlingford",4,2,2,689m2,$1.29M,$1.74M,,,House 1970 218m2 689m2 Residence Residential - A 2/527988 ,02 Feb 2018 Sold $1.65M,27 Jan 2009 Sold $570k,,218m2
