,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-namoi-st-north-epping-nsw-2121-13979091,"2 Namoi St, North Epping",4,2,2,738m2,$1.30M,$1.40M,$650/w,$750/w,House 1982 738m2 Residential - A 18/DP201195 ,30 May 2019 Sold $1.19M,27 Jan 1982 Sold $120k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/18-merle-st-north-epping-nsw-2121-4620513,"18 Merle St, North Epping",4,2,2,1010m2,$1.50M,$1.60M,$650/w,$750/w,House 1975 142m2 1010m2 Residence Residential - A 23/251685 ,05 Mar 2020 Listed for Rent Deposit Taken,30 May 2019 Sold $1,26 Oct 2001 Sold $532k,142m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/8-marcella-st-north-epping-nsw-2121-13536062,"8 Marcella St, North Epping",6,2,1,1014m2,$1.41M,$2.11M,$575/w,$650/w,House 1978 1014m2 Residential - A 4/DP29304 ,24 May 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/6-merle-st-north-epping-nsw-2121-13938328,"6 Merle St, North Epping",4,2,2,1410m2,$1.80M,$2.00M,$575/w,$650/w,House 1985 1412m2 1410m2 Residential - A 3/226966 ,22 May 2019 Sold $1.33M,15 Jul 1993 Sold $270k,06 Jun 1991 Sold $278k,1412m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/32-nirimba-ave-north-epping-nsw-2121-13981440,"32 Nirimba Ave, North Epping",3,1,1,736m2,$1.40M,$1.50M,$650/w,$750/w,House 1979 736m2 Residential - A 5/DP208784 ,19 May 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/111-norfolk-rd-north-epping-nsw-2121-13577565,"111 Norfolk Rd, North Epping",3,2,2,878m2,$1.30M,$1.40M,$650/w,$750/w,House 1970 878m2 Residential - A 3/DP27678 ,15 May 2019 Sold $1.23M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/24-holland-st-north-epping-nsw-2121-13979990,"24 Holland St, North Epping",3,3,2,753m2,$1.40M,$1.50M,$650/w,$750/w,House 1990 753m2 Residential - A 1/DP201195 ,30 Apr 2019 Sold $1.07M,23 Apr 2019 Listed for Sale Contact Agent,27 Apr 1990 Sold $300k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/239a-malton-rd-north-epping-nsw-2121-13325060,"239a Malton Rd, North Epping",3,1,1,476m2,$1.20M,$1.30M,$575/w,$650/w,House 1999 476m2 Residential - A 2/874101 ,24 Apr 2019 Sold ,13 Dec 1999 Sold $380k,13 Dec 1999 Sold $380k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/4-jacobs-cl-north-epping-nsw-2121-4426143,"4 Jacobs Cl, North Epping",4,2,2,750m2,$1.40M,$1.50M,$425/w,$500/w,House 1977 750m2 Residence Residential - A 2/249641 ,13 Apr 2019 Sold ,03 Mar 2003 Sold $733k,27 May 1977 Sold $27k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/78-boundary-rd-north-epping-nsw-2121-4744044,"78 Boundary Rd, North Epping",3,1,2,734m2,$1.20M,$1.30M,$575/w,$650/w,House 2000 734m2 Residential - A 5/408437 ,13 Apr 2019 Sold $995k,13 Mar 2019 Listed for Sale Under Contract,29 Mar 2000 Sold $350k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/35-belinda-cres-north-epping-nsw-2121-12713221,"35 Belinda Cres, North Epping",2,1,1,768m2,$1.30M,$1.40M,$750/w,$850/w,House 1978 768m2 Residential - A 6/DP211420 ,10 Apr 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/12-hanover-ave-north-epping-nsw-2121-14369960,"12 Hanover Ave, North Epping",3,1,1,756m2,$1.20M,$1.30M,$575/w,$650/w,House 1978 756m2 Residential - A 12/DP200908 ,08 Apr 2019 Sold $990k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/16a-callistemon-cl-north-epping-nsw-2121-4744050,"16a Callistemon Cl, North Epping",3,2,1,350m2,$1.10M,$1.20M,$650/w,$750/w,House 1995 350m2 Residence Residential - A 422/881022 ,06 Apr 2019 Sold $1.01M,04 Apr 2007 Sold $635k,16 May 2002 Sold $510k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/38-grigg-ave-north-epping-nsw-2121-12819399,"38 Grigg Ave, North Epping",4,1,2,746m2,$1.40M,$1.50M,$425/w,$500/w,House 1980 746m2 Residential - A 8/DP203441 ,30 Mar 2019 Sold $1.19M,27 Oct 2018 Listed for Sale Sold,27 Jul 2017 Listed for Sale Contact agent,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-woodvale-ave-north-epping-nsw-2121-13979062,"2 Woodvale Ave, North Epping",3,1,1,803m2,$1.10M,$1.20M,$500/w,$575/w,House 1950 98m2 803m2 Residence Residential - A 10/27556 ,28 Mar 2019 Sold $930k,31 Mar 2014 Sold $835k,03 Jul 2012 Sold $709k,98m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/163-norfolk-rd-north-epping-nsw-2121-13347709,"163 Norfolk Rd, North Epping",3,1,1,698m2,$1.60M,$1.80M,$950/w,$1100/w,House 1987 698m2 Residential - A F/DP326037 ,27 Mar 2019 Sold $1.42M,13 May 1987 Sold $130k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/268-malton-rd-north-epping-nsw-2121-12753051,"268 Malton Rd, North Epping",3,1,1,743m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 743m2 Residential - A 2/DP507137 ,26 Mar 2019 Sold $1.26M,25 Sep 2018 Sold ,18 Jan 2016 Sold $1.25M,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/10-bailey-cres-north-epping-nsw-2121-13776138,"10 Bailey Cres, North Epping",3,1,4,1115m2,$1.50M,$1.60M,$500/w,$575/w,House 1960 151m2 1115m2 Residential - A 5/DP27440 ,23 Mar 2019 Sold $1.35M,26 May 1987 Sold $305k,11 Dec 1984 Sold $320k,151m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/5-roma-st-north-epping-nsw-2121-13983250,"5 Roma St, North Epping",3,1,1,834m2,$1.30M,$1.40M,$500/w,$575/w,House 1979 834m2 Residential - A 12/DP31085 ,16 Mar 2019 Sold $1.17M,14 Feb 2019 Listed for Sale Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1-woods-st-north-epping-nsw-2121-19295461,"1 Woods St, North Epping",3,1,1,437m2,$1.40M,$1.50M,$575/w,$650/w,House 1978 437m2 Residential - A 6/DP31170 ,14 Mar 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/45-woodvale-ave-north-epping-nsw-2121-13982834,"45 Woodvale Ave, North Epping",3,2,2,1265m2,$1.50M,$1.60M,$575/w,$650/w,House 1980 1265m2 Residential - A 30/28407 ,03 Mar 2019 Sold $1.06M,20 Feb 2019 Listed for Sale Auction (if not sold prior),23 Oct 2014 Listed for Rent $575 per week,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/207-malton-rd-north-epping-nsw-2121-12781612,"207 Malton Rd, North Epping",4,2,2,951m2,$1.40M,$1.50M,$575/w,$650/w,House 1977 951m2 Residential - A 5/DP101868 ,13 Feb 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/24-newton-st-north-epping-nsw-2121-13979980,"24 Newton St, North Epping",3,2,1,765m2,$1.40M,$1.50M,$750/w,$850/w,House 1992 765m2 Residential - A 7/25077 ,09 Feb 2019 Sold $1.29M,16 Aug 1999 Sold $397k,17 Jan 1992 Sold $236k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/8b-hanover-ave-north-epping-nsw-2121-14037385,"8b Hanover Ave, North Epping",3,2,2,655m2,$1.10M,$1.20M,$650/w,$750/w,House 1978 655m2 Residential - A 22/DP1088216 ,06 Feb 2019 Sold $1.05M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/33-eastcote-rd-north-epping-nsw-2121-13954596,"33 Eastcote Rd, North Epping",4,2,2,690m2,$1.50M,$1.60M,$575/w,$650/w,House 1986 690m2 Residential - A 33/DP29615 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/73-devon-st-north-epping-nsw-2121-12197951,"73 Devon St, North Epping",4,2,3,696m2,$1.60M,$1.80M,$500/w,$575/w,House 1960 226m2 696m2 Residential - A 6/200126 ,12 Jan 2019 Sold $1.30M,20 Apr 2000 Sold $428k,16 Sep 1988 Sold $264k,226m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/204-malton-rd-north-epping-nsw-2121-12498568,"204 Malton Rd, North Epping",3,1,2,4875m2,$1.36M,$2.04M,$575/w,$650/w,House 1980 4875m2 Residential - A 1/410999 ,19 Dec 2018 Sold ,10 Sep 2015 Sold $1.60M,16 Jun 1999 Sold $605k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/291-malton-rd-north-epping-nsw-2121-13191753,"291 Malton Rd, North Epping",4,1,2,778m2,$1.50M,$1.60M,$650/w,$750/w,House 1995 778m2 Residential - A 4/DP218394 ,15 Dec 2018 Sold $1.30M,"21 Nov 2018 Listed for Sale Sold $1,300,000",04 Feb 1998 Sold $360k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/42-boundary-rd-north-epping-nsw-2121-5945674,"42 Boundary Rd, North Epping",4,3,1,714m2,$1.50M,$1.60M,$575/w,$650/w,House 1980 226m2 714m2 Residence Residential - A 5/26963 ,14 Dec 2018 Sold ,21 May 2010 Sold $900k,17 Jun 1985 Sold $106k,226m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1-beck-st-north-epping-nsw-2121-12928587,"1 Beck St, North Epping",3,2,1,670m2,$1.40M,$1.50M,$575/w,$650/w,House 1950 140m2 670m2 Residential - A 35/DP200540 ,13 Dec 2018 Sold $1.18M,"09 Oct 2018 Listed for Sale $1,250,000-$1,280,000",11 Mar 1985 Sold $75k,140m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/5-howard-pl-north-epping-nsw-2121-13983266,"5 Howard Pl, North Epping",4,3,2,758m2,$1.40M,$1.50M,$750/w,$850/w,House 1981 758m2 Residential - A 16/DP237976 ,10 Dec 2018 Sold $1.29M,"22 Nov 2018 Listed for Sale Sold $1,285,000",,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/151-boundary-rd-north-epping-nsw-2121-12785084,"151 Boundary Rd, North Epping",3,1,1,1025m2,$1.50M,$1.60M,$575/w,$650/w,House 1990 1025m2 Residential - A 23/DP21076 ,29 Nov 2018 Sold ,11 Jul 1990 Sold $226k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/10-belinda-cres-north-epping-nsw-2121-4934216,"10 Belinda Cres, North Epping",3,2,2,739m2,$2.00M,$2.20M,$500/w,$575/w,House 2008 292m2 739m2 Residential - A 27/211420 ,27 Nov 2018 Sold $2.00M,24 Apr 2007 Sold $613k,21 Feb 1992 Sold $247k,292m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/24-marcella-st-north-epping-nsw-2121-4671523,"24 Marcella St, North Epping",3,2,-,1428m2,$1.30M,$1.40M,$650/w,$750/w,House 1960 161m2 1428m2 Residence Residential - A 12/DP29304 ,08 Nov 2018 Sold $1.10M,01 May 2001 Sold $200k,09 Jun 1989 Sold $250k,161m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/36-bedford-rd-north-epping-nsw-2121-4809261,"36 Bedford Rd, North Epping",5,4,2,784m2,$2.00M,$2.20M,$300/w,$350/w,House 1980 784m2 Residence Residential - A 19/237976 ,08 Nov 2018 Sold $1.75M,09 May 2012 Sold $975k,14 May 1999 Sold $581k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/344-malton-rd-north-epping-nsw-2121-13491855,"344 Malton Rd, North Epping",3,2,2,841m2,$1.40M,$1.50M,$850/w,$950/w,House 1977 841m2 Residential - A 21/DP30288 ,05 Nov 2018 Sold $1.10M,"03 Sep 2018 Listed for Sale $1,150,000-$1,250,000",,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/42-downes-st-north-epping-nsw-2121-4986264,"42 Downes St, North Epping",3,3,1,358m2,$1.20M,$1.30M,$575/w,$650/w,House 1987 358m2 Residence Residential - A 1/842197 ,03 Nov 2018 Sold $1.18M,26 Aug 2009 Sold $667k,17 Mar 1987 Sold $60k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-narelle-st-north-epping-nsw-2121-4464952,"2 Narelle St, North Epping",4,2,3,765m2,$1.60M,$1.80M,$850/w,$950/w,House 1970 765m2 Residence Residential - A 51/201195 ,30 Oct 2018 Sold $1.43M,15 May 2009 Sold $740k,19 Dec 2001 Sold $560k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/10-grigg-ave-north-epping-nsw-2121-2043567,"10 Grigg Ave, North Epping",5,2,2,1319m2,$2.20M,$2.40M,$1100/w,$1250/w,House 1920 229m2 1319m2 Residential - A 1/625300 ,20 Oct 2018 Sold $2.20M,"25 Sep 2018 Listed for Sale Sold $2,200,000",26 May 2004 Sold $940k,229m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/18-valley-view-cres-north-epping-nsw-2121-12926148,"18 Valley View Cres, North Epping",3,2,1,838m2,$1.50M,$1.60M,$575/w,$650/w,House 1988 838m2 Residential - A 5/DP27619 ,15 Oct 2018 Sold $1.55M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/25a-waterloo-rd-north-epping-nsw-2121-4628036,"25a Waterloo Rd, North Epping",4,1,2,347m2,$1.20M,$1.30M,$500/w,$575/w,House 1995 347m2 347m2 Residence Residential - A 11/844600 ,10 Oct 2018 Sold $925k,"23 May 2018 Listed for Sale $970,000",02 Oct 2001 Sold $374k,347m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/74-boundary-rd-north-epping-nsw-2121-4404173,"74 Boundary Rd, North Epping",3,1,1,733m2,$1.50M,$1.60M,$575/w,$650/w,House 1965 122m2 733m2 Residence Residential - A 74/200908 ,06 Oct 2018 Sold $1.39M,21 Jun 2013 Sold $850k,06 May 2003 Sold $555k,122m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/125-norfolk-rd-north-epping-nsw-2121-13348413,"125 Norfolk Rd, North Epping",2,1,1,724m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 724m2 Residential - A 5/DP12180 ,11 Sep 2018 Sold ,22 Jan 2016 Sold $1.33M,28 Oct 2015 Listed for Sale Auction 21/11/15 at 9.00am On site,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/33-boundary-rd-north-epping-nsw-2121-13575403,"33 Boundary Rd, North Epping",4,3,1,739m2,$1.50M,$1.60M,$750/w,$850/w,House 1980 739m2 Residential - A 6/DP30286 ,22 Nov 2019 Listed for Rent DEPOSIT TAKEN!,15 Oct 2018 Listed for Rent DEPOSIT TAKEN,01 Sep 2018 Sold $1.24M,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/5-kirkwood-ave-north-epping-nsw-2121-4062145,"5 Kirkwood Ave, North Epping",3,1,2,765m2,$1.40M,$1.50M,$575/w,$650/w,House 1960 129m2 765m2 Residence Residential - A 24/29866 ,01 Sep 2018 Sold $1.38M,19 Jan 2009 Sold $720k,27 Jan 1998 Sold $320k,129m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/10-merle-st-north-epping-nsw-2121-14015849,"10 Merle St, North Epping",5,3,3,1176m2,$1.80M,$2.00M,$650/w,$750/w,House 1975 250m2 1176m2 Residential - A 9/245668 ,31 Aug 2018 Sold $1.63M,20 Aug 2018 Listed for Sale Auction 8/9/18 On site,13 Feb 2015 Sold $1.30M,250m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/12-narelle-st-north-epping-nsw-2121-13977065,"12 Narelle St, North Epping",5,2,1,797m2,$1.40M,$1.50M,$750/w,$850/w,House 1984 797m2 Residential - A 11/DP201195 ,25 Mar 2019 Listed for Rent **DEPOSIT TAKEN**,29 Aug 2018 Sold $1.35M,"21 Aug 2018 Listed for Sale $1,400,000 - $1,450,000",
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/135-norfolk-rd-north-epping-nsw-2121-2103080,"135 Norfolk Rd, North Epping",4,2,3,725m2,$1.80M,$2.00M,$750/w,$850/w,House 1930 195m2 725m2 Residence Residential - A 10/12180 ,25 Aug 2018 Sold $1.85M,21 Mar 2011 Sold $920k,23 Dec 2004 Sold $760k,195m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/16-holland-st-north-epping-nsw-2121-4809733,"16 Holland St, North Epping",3,1,1,935m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 935m2 Residential - A 15/30226 ,13 Aug 2018 Sold ,25 Oct 2005 Sold $673k,10 Jan 2000 Sold $460k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/20-bailey-cres-north-epping-nsw-2121-12982388,"20 Bailey Cres, North Epping",4,2,2,955m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 955m2 Residential - A 10/DP27440 ,05 Aug 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/35-woodvale-ave-north-epping-nsw-2121-13981759,"35 Woodvale Ave, North Epping",3,1,1,1062m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 1062m2 Residential - A 35/DP28407 ,04 Aug 2018 Sold $1.50M,30 Aug 1984 Sold $100k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/32a-boundary-rd-north-epping-nsw-2121-20005543,"32a Boundary Rd, North Epping",5,3,2,569m2,$2.00M,$2.20M,$425/w,$500/w,House 1978 569m2 Residential - A 82/DP1212485 ,04 Aug 2018 Sold $1.86M,07 Mar 2017 Listed for Sale Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/12-bailey-cres-north-epping-nsw-2121-13283270,"12 Bailey Cres, North Epping",5,2,1,500m2,$1.80M,$2.00M,$950/w,$1100/w,House 1950 500m2 Residential - A 310/1207149 ,02 Aug 2018 Sold $2.15M,08 Mar 2017 Sold $1.01M,27 Jun 2016 Sold $220k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/4-walker-pl-north-epping-nsw-2121-12636803,"4 Walker Pl, North Epping",4,1,2,744m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 744m2 Residential - A 12/247249 ,21 Jul 2018 Sold $1.36M,25 Aug 1997 Sold $365k,05 Feb 1990 Sold $256k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/27-waterloo-rd-north-epping-nsw-2121-13980487,"27 Waterloo Rd, North Epping",3,2,1,790m2,$1.40M,$1.50M,$425/w,$500/w,House 1950 121m2 790m2 Residence Residential - A 6/25038 ,12 Jul 2018 Sold ,03 Dec 2012 Sold $832k,15 Oct 1987 Sold $13k,121m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/7-harper-st-north-epping-nsw-2121-13984704,"7 Harper St, North Epping",3,1,1,740m2,$1.20M,$1.30M,$350/w,$425/w,House 1980 740m2 Residential - A 9/27776 ,22 Jun 2018 Sold $1.13M,17 Sep 2015 Sold ,12 Nov 1992 Sold $230k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/25-howard-pl-north-epping-nsw-2121-4689670,"25 Howard Pl, North Epping",4,2,2,735m2,$1.50M,$1.60M,$750/w,$850/w,House 2012 735m2 Residence Residential - A 48/237964 ,21 Jun 2018 Sold $1.58M,"24 Apr 2018 Listed for Sale Price Guide $1,500,000 - $1,650,000",04 May 2012 Sold $975k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/35-marcella-st-north-epping-nsw-2121-2448188,"35 Marcella St, North Epping",4,2,2,768m2,$1.80M,$2.00M,$750/w,$850/w,House 1979 768m2 Residential - A 12/258706 ,18 Jun 2018 Sold $1.88M,29 Jul 2016 Sold $493k,07 Jul 2014 Sold ,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-raidell-pl-north-epping-nsw-2121-13979093,"2 Raidell Pl, North Epping",3,1,1,792m2,$1.50M,$1.60M,$500/w,$575/w,House 1992 792m2 Residential - A 2/DP211116 ,12 Jun 2018 Sold $1.60M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/18-holland-st-north-epping-nsw-2121-13978583,"18 Holland St, North Epping",4,1,1,936m2,$1.50M,$1.60M,$500/w,$575/w,House 1980 936m2 Residential - A 16/DP30226 ,08 Jun 2018 Sold $1.28M,29 Aug 1994 Sold $250k,21 Nov 1986 Sold $120k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/125a-boundary-rd-north-epping-nsw-2121-17724910,"125a Boundary Rd, North Epping",5,3,2,616m2,$2.00M,$2.20M,$425/w,$500/w,House 2014 313m2 616m2 Residential - A 102/DP1179674 ,08 Jun 2018 Sold $2.00M,06 Mar 2013 Sold ,,313m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/165-norfolk-rd-north-epping-nsw-2121-4385429,"165 Norfolk Rd, North Epping",3,1,2,696m2,$1.30M,$1.40M,$575/w,$650/w,House 1950 117m2 696m2 Residence Residential - A L/434133 ,07 Jun 2018 Sold $1.48M,14 Feb 2018 Listed for Sale For Sale,26 Jun 2003 Sold $600k,117m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/5-marcella-st-north-epping-nsw-2121-12978982,"5 Marcella St, North Epping",4,2,2,708m2,$1.50M,$1.60M,$750/w,$850/w,House 1960 120m2 708m2 Residential - A 20/DP29304 ,05 Jun 2018 Sold $1.52M,07 Mar 2018 Listed for Sale Auction 7/4/18 On site,27 Jun 1994 Sold $256k,120m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/6-coventry-cres-north-epping-nsw-2121-11983451,"6 Coventry Cres, North Epping",5,3,2,765m2,$1.50M,$1.60M,$750/w,$850/w,House 1975 215m2 765m2 Residence Residential - A 14/28407 ,04 Jun 2018 Sold $1.56M,24 May 2011 Sold $925k,22 Apr 1987 Sold $143k,215m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-woods-st-north-epping-nsw-2121-4261340,"2 Woods St, North Epping",3,1,1,702m2,$1.30M,$1.40M,$575/w,$650/w,House 1961 107m2 702m2 Residence Residential - A 49/31170 ,30 May 2018 Sold $1.42M,26 Feb 2016 Sold $1.23M,15 Jun 2004 Sold $642k,107m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/32-newton-st-north-epping-nsw-2121-4743082,"32 Newton St, North Epping",5,3,2,708m2,$1.60M,$1.80M,$500/w,$575/w,House 1975 185m2 708m2 Residential - A 30/237976 ,26 May 2018 Sold $1.71M,26 Apr 2018 Listed for Sale Contact Agent,19 Apr 2000 Sold $566k,185m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/19-howard-pl-north-epping-nsw-2121-13978764,"19 Howard Pl, North Epping",4,3,2,766m2,$1.60M,$1.80M,$750/w,$850/w,House 1981 766m2 Residential - A 10/DP237976 ,30 May 2018 Listed for Rent $795.00 PW,23 May 2018 Sold $1.59M,"03 Mar 2018 Listed for Sale $1,585,000",
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/203-malton-rd-north-epping-nsw-2121-13391655,"203 Malton Rd, North Epping",4,3,1,733m2,$2.80M,$3.00M,$850/w,$950/w,House 2015 296m2 733m2 Residential - A 3/373050 ,24 Apr 2018 Sold $3.20M,26 Mar 2015 Sold $1.18M,,296m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/28-holland-st-north-epping-nsw-2121-13980661,"28 Holland St, North Epping",3,1,1,746m2,$1.30M,$1.40M,$575/w,$650/w,House 1965 109m2 746m2 Residential - A 21/DP30226 ,16 Apr 2018 Sold $1.29M,14 Jan 2015 Rented $590,05 Jan 2015 Listed for Rent $590 per week,109m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/144a-norfolk-rd-north-epping-nsw-2121-19242633,"144a Norfolk Rd, North Epping",5,3,2,602m2,$1.80M,$2.00M,$950/w,$1100/w,House 2016 244m2 602m2 Residential - A 2/DP1185591 ,09 Apr 2018 Sold $1.90M,"10 Jan 2018 Listed for Sale Guide $1,850,000- $1,950,000",,244m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/29-callistemon-cl-north-epping-nsw-2121-4503404,"29 Callistemon Cl, North Epping",4,2,2,841m2,$1.60M,$1.80M,$575/w,$650/w,House 1982 169m2 841m2 Residence Residential - A 21/246722 ,02 Apr 2018 Sold $1.83M,13 Nov 2009 Sold $742k,05 Sep 2002 Sold $550k,169m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/10-nirimba-ave-north-epping-nsw-2121-13976329,"10 Nirimba Ave, North Epping",4,2,2,1450m2,$1.60M,$1.80M,$650/w,$750/w,House 1991 1450m2 Residential - A 29/DP201195 ,28 Mar 2018 Sold ,24 May 1991 Sold $265k,,
